phase_cycle1,phase_cycle2,phase_cycle3,phase_cycle4,phase_cycle5,phase_cycle6,phase_cycle7,phase_cycle8,phase_cycle9,phase_cycle10,phase_cycle11,phase_cycle12,phase_cycle13,phase_cycle14,phase_cycle15,phase_cycle16,phase_cycle17,phase_cycle18,phase_cycle19,phase_cycle20,phase_cycle21,phase_cycle22,phase_cycle23,phase_cycle24,phase_cycle25,phase_cycle26,phase_cycle27,phase_cycle28,phase_cycle29,phase_cycle30,phase_cycle31,phase_cycle32,phase_cycle33,phase_cycle34,phase_cycle35
-176.3358156792593,94.83889880092329,62.59242456218159,-28.810793742973065,-136.97493401088198,104.72297506175023,66.80140948635182,25.401188675413994,,-55.98065001017354,41.6335393365702,-148.79948539601938,,26.56505117707799,24.37236492240353,51.54629078329404,,-172.8749836510982,-172.8749836510982,60.17992743452625,,-32.9052429229879,,13.260859204184845,-80.38027220030115,63.43494882292201,,-29.998681539528512,-25.463345061871614,16.69924423399362,,-146.2241604130731,-108.15270588665116,,158.0475475080596
-169.01134890350602,96.12693300549408,62.52556837372287,-25.164074973294277,161.565051177078,101.88865803962798,-30.96375653207352,28.799277003527546,,-48.25722194066696,49.707852244372226,-139.89909245378777,,26.56505117707799,28.282183390801727,67.89055165624833,,-168.486168815513,-168.486168815513,57.69266554511789,,-33.53604698430745,,11.782325134462315,-80.8376529542783,14.036243467926479,,-30.01836742760908,-25.82895746552029,32.47119229084849,,-145.4599090929291,-106.32096373061937,,158.3944727573615
-171.04186763713773,98.62518317817047,55.885527054658745,-25.295546400326565,-130.6012946450045,108.84322537694703,-71.56505117707799,28.261241441572356,,-51.23448009554123,47.0700306530411,-144.09027692082233,,32.005383208083494,28.97208503057362,42.27368900609374,,-169.38034472384487,-169.38034472384487,62.86486037792313,,-27.705745610691757,,15.080791311442493,-77.9052429229879,-26.56505117707799,,-27.531976748722293,-22.981012649980627,26.56505117707799,,-143.2525290471361,-104.8019980834338,,159.69552629003957
-168.91171353643924,98.3176492441064,66.03751102542182,-23.895161415070366,-71.56505117707799,106.18920625702695,-72.64597536373867,32.20412892066241,,-47.96093613416375,45.0,-140.3009265165257,,15.255118703057775,31.481617183088016,80.8376529542783,,-170.0737544933483,-170.0737544933483,62.676108698653465,,-29.47588900324574,,17.5924245621816,-79.59228868750995,75.96375653207353,,-26.288262124900232,-21.851537014693353,-80.53767779197439,,-141.34019174590992,-102.85809017299819,,161.13426396006938
-165.6889587373936,100.9111283842834,65.65891006330749,-19.72227776444705,33.690067525979785,112.40540888336535,-74.74488129694222,32.13082532733104,,-43.898293884793624,58.626994859891546,-136.97493401088198,,41.877869537884294,31.680513712958646,42.510447078000844,,-163.17859010995917,-163.17859010995917,65.0260890941166,,-26.315397944353073,,17.007946955407327,-68.4286928087454,26.56505117707799,,-23.663140708194348,-19.7881407767017,-119.74488129694222,,-140.34917742952928,-101.917675904715,,163.87544339622812
-166.8567838908082,101.97613244420337,67.98871680208065,-20.89776549883886,-8.130102354155978,109.04123073843937,-72.34987578006988,34.234244455257084,,-47.77916686407208,41.423665625002656,-137.86240522611175,,27.149681697783166,34.07051199781962,79.99202019855866,,-168.6900675259798,-168.6900675259798,64.69862137458027,,-25.82895746552029,,21.383635164761746,-79.46081627137177,-8.130102354155978,,-26.56505117707799,-19.56164946010537,-138.3664606634298,,-138.84094902533695,-101.30993247402021,,163.3007557660064
-164.05460409907712,103.60610305424932,70.55996517182382,-16.24763157278565,12.094757077012101,114.64166199955834,-80.13419305691563,36.11298524445723,,-41.18592516570965,64.72227776444704,-135.7440592028887,,29.89890183861456,35.475332028210005,63.43494882292201,,-158.83874018317172,-158.83874018317172,70.70995378081128,,-23.270210200737637,,19.716740335304813,-60.25511870305778,63.43494882292201,,-18.232491080703817,-17.16594605944917,-120.96375653207352,,-135.830315486258,-98.91492695714787,,167.0446807187342
-162.5765890464469,106.52952974363855,69.55045238920742,-18.95111305268685,8.130102354155978,115.60218755144177,-78.69006752597979,37.04691802856159,,-43.111811993259074,42.510447078000844,-137.72631099390625,,38.99099404250548,36.86989764584402,101.30993247402021,,-162.34987578006988,-162.34987578006988,65.72555886556054,,-23.445098185394595,,24.599790605157466,-72.12130340415867,0.0,,-25.588513141316422,-15.47863816541836,-125.21759296819272,,-135.9911775750108,-96.59287270759425,,168.584160475593
-161.37842063351243,106.30509562065657,74.42745640318974,-13.671307132195833,12.2647737278924,113.86017519134235,-73.00917670801384,40.112990165078486,,-38.15722658736906,65.09523119190482,-127.11686068327027,,29.357753542791276,39.119837474117396,-116.56505117707799,,-160.55996517182382,-160.55996517182382,76.5042667192042,,-20.006694737740265,,22.643108670705704,-64.4400348281762,56.309932474020215,,-14.931417178137552,-15.306138974089874,-118.30075576600639,,-132.36988733664242,-96.91953326270571,,170.00758547378373
-159.1988031856222,108.77803322244554,73.30075576600639,-14.48976259388445,22.16634582208246,119.67308211207782,-77.0053832080835,40.21911612516805,,-40.48601154199874,48.57633437499735,-136.1691393279074,,37.95423087513252,38.829824904970394,153.434948822922,,-166.75948008481282,-166.75948008481282,68.62937773065681,,-20.18580300946485,,27.50644640009918,-64.79887635452492,-81.86989764584403,,-18.69898280418112,-10.175510843043208,-128.04704253182607,,-132.23614262908742,-93.3500763975015,,172.8421869863842
