phase_cycle1,phase_cycle2,phase_cycle3,phase_cycle4,phase_cycle5,phase_cycle6,phase_cycle7,phase_cycle8,phase_cycle9,phase_cycle10,phase_cycle11
180.0,14.036243467926479,-90.0,63.43494882292201,-63.43494882292201,-104.03624346792648,-104.03624346792648,0.0,,126.86989764584402,
108.43494882292202,135.0,-135.0,45.0,168.6900675259798,-123.6900675259798,-123.6900675259798,146.30993247402023,,0.0,
-116.56505117707799,53.13010235415598,-165.96375653207352,63.43494882292201,-68.19859051364818,-116.56505117707799,-116.56505117707799,9.462322208025617,,116.56505117707799,
165.96375653207352,-90.0,0.0,53.13010235415598,0.0,-123.6900675259798,-123.6900675259798,123.6900675259798,,135.0,
0.0,68.19859051364818,-153.434948822922,116.56505117707799,-90.0,-45.0,-45.0,9.462322208025617,,-90.0,
-161.565051177078,180.0,104.03624346792648,63.43494882292201,-104.03624346792648,-158.19859051364818,-158.19859051364818,143.13010235415598,,146.30993247402023,
-45.0,53.13010235415598,-120.96375653207352,116.56505117707799,0.0,-40.60129464500447,-40.60129464500447,45.0,,0.0,
-165.96375653207352,168.6900675259798,123.6900675259798,108.43494882292202,-90.0,153.434948822922,153.434948822922,116.56505117707799,,-161.565051177078,
180.0,7.125016348901798,-71.56505117707799,90.0,-90.0,-14.036243467926479,-14.036243467926479,71.56505117707799,,180.0,
-90.0,158.19859051364818,-135.0,161.565051177078,33.690067525979785,-101.30993247402021,-101.30993247402021,90.0,,180.0,
126.86989764584402,45.0,170.53767779197437,38.659808254090095,-95.71059313749964,-11.309932474020215,-11.309932474020215,90.0,,165.96375653207352,
-90.0,180.0,-45.0,135.0,81.86989764584403,-153.434948822922,-153.434948822922,161.565051177078,,-135.0,
153.434948822922,104.03624346792648,-116.56505117707799,-71.56505117707799,-56.309932474020215,-21.80140948635181,-21.80140948635181,53.13010235415598,,-153.434948822922,
-116.56505117707799,71.56505117707799,-104.03624346792648,113.1985905136482,0.0,-153.434948822922,-153.434948822922,-168.6900675259798,,116.56505117707799,
