cycle1,phase_cycle1,phase_cycle2,phase_cycle3,phase_cycle4,phase_cycle5,phase_cycle6,phase_cycle7,phase_cycle8,phase_cycle9,phase_cycle10,phase_cycle11,phase_cycle12,phase_cycle13,phase_cycle14,phase_cycle15,phase_cycle16,phase_cycle17,phase_cycle18,phase_cycle19,phase_cycle20,phase_cycle21,phase_cycle22,phase_cycle23,phase_cycle24,phase_cycle25,phase_cycle26,phase_cycle27,phase_cycle28,phase_cycle29,phase_cycle30,phase_cycle31,phase_cycle32,phase_cycle33,phase_cycle34,phase_cycle35,phase_cycle36,phase_cycle37,phase_cycle38,phase_cycle39,phase_cycle40,phase_cycle41,phase_cycle42,phase_cycle43,phase_cycle44,phase_cycle45,phase_cycle46,phase_cycle47,phase_cycle48,phase_cycle49,phase_cycle50,phase_cycle51,phase_cycle52,phase_cycle53,phase_cycle54,phase_cycle55,phase_cycle56,phase_cycle57,phase_cycle58,phase_cycle59,phase_cycle60,phase_cycle61,phase_cycle62,phase_cycle63,phase_cycle64,phase_cycle65,phase_cycle66,phase_cycle67,phase_cycle68,phase_cycle69,phase_cycle70,phase_cycle71,phase_cycle72,phase_cycle73,phase_cycle74,phase_cycle75,phase_cycle76,phase_cycle77,phase_cycle78,phase_cycle79,phase_cycle80,phase_cycle81,phase_cycle82,phase_cycle83,phase_cycle84,phase_cycle85,phase_cycle86,phase_cycle87,phase_cycle88,phase_cycle89,phase_cycle90,phase_cycle91,phase_cycle92,phase_cycle93,phase_cycle94,phase_cycle95,phase_cycle96,phase_cycle97,phase_cycle98,phase_cycle99,phase_cycle100
172,142.148919467879,-128.927543592792,-128.927543592792,23.2361615112225,-45,145.871452925855,95.6092744464458,-122.752157648539,-121.113093586203,63.5792703804447,,41.2314702908646,162.284207293623,,129.568533167673,129.568533167673,53.130102354156,,-13.9717212209749,170.537677791974,170.537677791974,,-151.220193695603,,-179.703133332675,53.0717563666734,-118.943923400602,169.508522987668,118.842660135412,-147.757532160877,-119.093820916713,,-125.71995431229,-108.262889942194,,-121.675468738109,-121.675468738109,,-12.5288077091515,-38.7199928743002,-153.59106772678,-82.9508218325047,34.0771952801307,-114.189514154024,61.5823619409829,178.325162009471,60.6039471450568,47.021364940356,174.136127989231,12.9207503358316,,-96.3401917459099,-96.3401917459099,-96.8427734126309,,176.672595758273,7.54492903875683,7.54492903875683,-133.531199285614,44.4212744343922,174.2894068625,-136.548157698978,-149.215853473674,-10.2733306416293,-108.434948822922,-108.434948822922,146.30993247402,146.30993247402,-72.831827564818,-20.416384851424,-20.416384851424,29.9397641491808,-126.384351815836,,5.51491159124505,5.51491159124505,-83.758085652585,95.4403320310055,,-43.9190758133393,20.6469908249704,50.4773687288289,150.945395900923,113.527063947421,-153.67670173219,6.73048393461565,,-56.5385048499314,8.69550287742477,,173.65980825409,-143.130102354156,-143.130102354156,,150.054316559605,58.6269948598916,58.6269948598916,-46.2188752351313,,24.6973723376438
188,150.461217740442,-122.988521613635,-122.988521613635,28.3391320358959,151.389540334035,152.904447506248,105.549804169702,-117.194649785488,-116.433939782331,67.4872799097904,,47.6195487953947,171.069409899581,,136.177144885982,136.177144885982,14.0362434679265,,-9.77322648717938,177.111378450157,177.111378450157,,-139.118189703989,,-171.583625612184,61.9108087557244,-115.448004826759,180,124.261102899095,-139.338266791428,-116.565051177078,,-118.654314061927,-101.257702972067,,-107.102728969052,-107.102728969052,,-4.55126127313962,-32.7140839190033,-149.516699958855,-78.6900675259798,42.2920825141338,-106.650105498603,68.0202847214831,-172.278174199869,67.2296210912378,52.7552171073406,-178.754635733232,17.2954000528524,,-84.1140121669717,-84.1140121669717,-88.069412558833,,-178.210089391754,15.7959289890739,15.7959289890739,-130.314100160497,48.3433761443271,176.583411808229,-127.212982045368,-142.431407971173,-1.33221985386964,-84.5596679689945,-84.5596679689945,151.389540334035,151.389540334035,-67.5741380786482,-12.2527595155474,-12.2527595155474,34.140496764678,-123.69006752598,,13.3924977537511,13.3924977537511,-76.7267302858569,102.528807709152,,-42.0535526199877,28.1237353832888,58.7890673502805,159.928474135461,122.195733934713,-146.162453315781,19.9831065219,,-48.6603985478754,13.9564443837118,,-176.987212495817,-138.122130462116,-138.122130462116,,154.408031975697,66.948699083527,66.948699083527,-40.2363583092738,,29.3140940799336
182,154.628438246904,-114.691558163478,-114.691558163478,37.1535378016018,160.559965171824,159.007146626886,108.575724410681,-108.157265474379,-108.434948822922,75.4529607379111,,55.6456633449603,176.039688169542,,142.02839623895,142.02839623895,37.4053566314085,,-1.58381157086194,-176.203948373518,-176.203948373518,,-136.201833064452,,-166.320957512172,66.5253824018646,-105.018360631151,-175.314100160497,132.184443315789,-135.424405419361,-107.265809495015,,-111.605527242638,-94.3160275198656,,-113.198590513648,-113.198590513648,,2.6978056333163,-24.4439547804165,-139.151285266422,-69.6157042045813,46.5377723846975,-101.745633425288,75.004920870824,-167.574057134573,76.1188191562366,60.5463272730791,-172.834691267084,25.7504741273183,,-83.0887728809753,-83.0887728809753,-85.7411538778297,,-169.315087599997,19.86429740341,19.86429740341,-120.221838267063,58.2848664849022,-173.811384036758,-122.111814874234,-136.771469740034,1.63657704161672,-97.1250163489018,-97.1250163489018,157.38013505196,157.38013505196,-59.172337700132,-7.02077914520119,-7.02077914520119,44.2984540876548,-111.801409486352,,19.4208209524668,19.4208209524668,-69.0071466268858,108.34852991483,,-30.796062046486,29.2913621709843,65.2248594311681,164.768884554655,126.869897645844,-140.787242964032,19.3086729348892,,-41.2847108945712,22.8780580281182,,-172.519113820476,-129.913778290365,-129.913778290365,,162.153973837974,73.2287761813696,73.2287761813696,-15.9453959009229,,37.0303896056786
184,163.869301447887,-109.634202216521,-109.634202216521,41.7357162759815,174.472459848344,166.148580986195,118.217355854729,-103.257238846581,-104.381394591091,80.5376777919744,,59.145795494103,-178.636072468397,,149.803980156271,149.803980156271,34.0771952801307,,3.20948631779199,-170.099979816846,-170.099979816846,,-128.06565109873,,-159.638396724614,73.4742036100744,-102.63906244063,-169.159694545669,137.7702157972,-127.359593238973,-103.535856369134,,-105.449835980657,-89.2042764472607,,-87.3974377975002,-87.3974377975002,,6.86642980249771,-21.4368601352252,-136.572430427673,-65.8634484332772,55.7230564102631,-93.6411852579014,80.3902618749472,-161.08358537124,78.3925843242051,67.0362269401455,-165.068582821862,31.9081069356532,,-72.4991387310472,-72.4991387310472,-75.4464272092875,,-164.433682175143,27.8972710309476,27.8972710309476,-115.463345061872,63.8118893025191,-171.964289289465,-114.155511645289,-129.638431019368,11.1241089757822,-80.7538872544368,-80.7538872544368,171.253837737445,171.253837737445,-55.3758449200511,-1.09643608399303,-1.09643608399303,47.4895529219992,97.1250163489018,,26.4045592172434,26.4045592172434,-64.1252260207871,116.075355583949,,-27.863725496424,42.3574547059353,71.2790513252829,171.573030978519,135,-131.947117485208,34.7488012491826,,-36.5449723228225,27.2553283749431,,-162.043834847373,-124.721280195868,-124.721280195868,,167.644640134917,79.2157021324374,79.2157021324374,-45,,41.967297383823
181,168.016030627995,-101.129189289611,-101.129189289611,50.3096347434536,172.50414236027,170.134193056916,123.8048885737,-96.0405651828973,-96.2209499211596,89.1930705448976,,67.9321004375898,-171.518394205971,,155.951824479862,155.951824479862,40.3141001604973,,11.0988992496423,-161.305011603196,-161.305011603196,,-123.178511659393,,-152.318938431515,80.2812077971744,-92.8155566842112,-157.693794945092,145.794542061895,-121.29303899592,-93.0304768458606,,-100.885527054659,-80.888642955216,,-121.607502246249,-121.607502246249,,14.1876190193176,-10.1590559958468,-124.890701507505,-55.2869022853524,59.6452517120989,-89.4410345191679,87.5633517531899,-153.434948822922,88.4845920999779,73.1660691793209,-159.652150737316,38.2901631922431,,-66.8643027426642,-66.8643027426642,-70.1045686652344,,-155.955776730632,32.5209281980724,32.5209281980724,-107.700427788667,70.9374229854602,-159.82934658815,-110.116725168456,-122.804950338101,14.0362434679265,-76.2392148882088,-76.2392148882088,171.158185439808,171.158185439808,-47.8494745606772,6.09586154459582,6.09586154459582,56.1085421627525,75.9637565320735,,31.460050198029,31.460050198029,-55.8685253401687,121.349580865243,,-17.6936399934717,46.2730300200567,78.340707346477,178.386461067119,140.587243964204,-128.094693701406,33.3212156719396,,-27.521885466274,34.6007618876128,,-161.113912630291,-116.737110057806,-116.737110057806,,174.262265329944,86.5935562450053,86.5935562450053,158.198590513648,,50.2623953995951
178,176.149361176089,-96.8551189801005,-96.8551189801005,56.4854167017586,-176.698134325565,178.994913994746,127.97160376105,-89.683451952727,-90,93.1798301198642,,72.5972958686437,-164.791960809365,,162.023407635078,162.023407635078,47.0700306530411,,17.3217180259196,-157.38013505196,-157.38013505196,,-112.765009107511,,-146.233128526038,86.7845160082518,-88.3999752848523,-162.255328374943,150.975067456796,-114.590117166196,-90.3218830153987,,-90.2836401557578,-76.7441275183225,,-32.0053832080835,-32.0053832080835,,19.4579790115899,-7.86402479549955,-122.75366714032,-51.6415191380115,67.3194403929751,-80.4944683133538,92.3613746581756,-147.439562018847,93.1798301198642,80.3519546839018,-151.798371781305,45,,-61.2849224718834,-61.2849224718834,-64.2743873566343,,-152.663335144186,38.806095032849,38.806095032849,-101.08256946303,76.8093892877932,-155.112588289075,-102.302726325243,-117.045507668006,24.3218932277236,-69.6467708519312,-69.6467708519312,-175.314100160497,-175.314100160497,-38.9275435927923,10.3758449200511,10.3758449200511,58.8406954916556,90,,40.6711249328096,40.6711249328096,-50.7582601643668,130.539151741483,,-13.342833698423,50.9061411137705,85.2625566519899,-174.497659573817,146.185376627813,-118.544247315417,47.0454084888872,,-23.4450981853946,40.9432621387051,,-146.920738539922,-110.984897835882,-110.984897835882,,-179.474365393542,91.2590452071753,91.2590452071753,160.709953780811,,55.0975043840753
161,179.741912648664,-88.712671058475,-88.712671058475,63.434948822922,-169.438989308804,-177.614055969611,138.336336702213,-82.000016527781,-84.1575107338084,103.061551083328,,82.5284408234076,-157.425861921352,,168.8048885737,168.8048885737,52.2750049578893,,23.8793713643449,-148.114544988332,-148.114544988332,,-109.707978842979,,-138.275981813234,93.0304768458606,-80.109395058242,-153.434948822922,158.899916251534,-107.281498371817,-79.3612333904932,,-88.5959727808957,-68.0968219181608,,126.869897645844,126.869897645844,,25.5207125315754,0.30639162227071,-112.972721330829,-43.4198275272,72.3266931879653,-76.9843572348941,100.481218144131,-141.019851268649,99.171729030166,86.0931836158966,-147.039112116022,52.0502502588731,,-53.9427539484097,-53.9427539484097,-57.9010727452148,,-144.304772340643,46.974934010882,46.974934010882,-97.9269266826896,84.5187034053027,-147.994616791917,-95.3009265165257,-109.809783603491,27.484858519613,-59.8586144479247,-59.8586144479247,-175.794642998291,-175.794642998291,-36.3268259521202,18.434948822922,18.434948822922,70.5599651718238,90,,45,45,-42.82525588539,134.791652629194,,-6.94413051099324,59.7435628364707,90.3218830153987,-167.619243071193,156.801409486352,-115.559965171824,46.8476102659946,,-14.1013522802568,47.2578039886724,,-146.30993247402,-104.72548275518,-104.72548275518,,-173.354721789726,100.135749725545,100.135749725545,170.272421448598,,62.0058287336806
153,-171.869897645844,-84.4613624672095,-84.4613624672095,69.4824858973471,-168.530469667133,-168.407824589709,141.286893361736,-78.146995832256,-76.0947180857489,105.880138777075,,82.7249950421107,-152.209557520548,,176.328299901629,176.328299901629,60.0684881594922,,28.3197341619711,-144.162347045722,-144.162347045722,,-101.63363399894,,-132.724543561746,100.428528477438,-75.2412755392435,-125.537677791974,163.610459665965,-101.30993247402,-75.2254497249534,,-79.467288176858,-63.9194681779667,,83.9909940425055,83.9909940425055,,34.2611028990946,8.74616226255521,-108.527810620887,-36.4882948615753,81.2538377374448,-68.6071096480186,105.751173663453,-132.292082514134,106.137276561718,91.3510650827196,-138.934782056369,57.1490916074414,,-46.6683374482933,-46.6683374482933,-52.1604497268911,,-136.778800315674,53.0142364261275,53.0142364261275,-86.9471174852076,89.6902961000412,-140.801586887647,-88.8248667627606,-105.00492038286,35.6704603573019,-57.0613094570445,-57.0613094570445,-163.767649338844,-163.767649338844,-28.0907281894592,22.5572466347057,22.5572466347057,73.0202891554139,103.392497753751,,53.0702321779181,53.0702321779181,-38.0345815099449,143.189292187969,,-1.1457628381751,-63.434948822922,96.8427734126309,-162.597295868644,156.037511025422,-105.664733025722,62.4879973761486,,-9.7275785514016,55.0762974711867,,-137.513810236178,-98.130102354156,-98.130102354156,,-165.898647719743,103.963348113475,103.963348113475,180,,69.667391228034
140,-168.476278296103,-76.2061913878235,-76.2061913878235,76.2249816803254,-156.705436746106,-162.34987578007,151.363136750875,-69.1306522051661,-71.0609957397599,116.34211152588,,94.0856167799749,-144.71325102494,,-178.172031755695,-178.172031755695,67.9637730598546,,37.0382491089919,-134.198712669893,-134.198712669893,,-94.7036147042932,,-126.268532730586,107.02052561152,-65.7460802756834,26.565051177078,172.146686698022,-96.064922445448,-67.2229761762762,,-73.4429286243634,-54.6887865603668,,116.565051177078,116.565051177078,,39.5226312711711,12.464932842065,-99.5542896724018,-31.3286928678042,86.5236872507989,-62.6589811961331,112.912828396772,-127.602972930499,113.790773865777,99.3276145106676,-132.614055969611,66.1790516947927,,-40.5205395476497,-40.5205395476497,-44.7205106094553,,-133.876697285925,59.9586360737209,59.9586360737209,-83.8533743403533,96.3736393658775,-134.050433143564,-83.629283068106,-95.9162694112632,43.4088597288054,-48.5763343749974,-48.5763343749974,-162.20401107607,-162.20401107607,-21.5644065795196,31.2798056957829,31.2798056957829,82.2552894535771,106.44037952168,,59.2922550774216,59.2922550774216,-28.6681883915317,150.443590982188,,6.61346048231476,-126.869897645844,104.202558761364,-154.15561244544,170.739778468829,-101.481991354748,60.751173663453,,-2.73933572191857,61.1051420841489,,-131.00908690157,-92.5733594631768,-92.5733594631768,,-159.638396724614,112.643108670706,112.643108670706,-175.515393990455,,74.4758890032457
115,-159.443954780417,-69.9840403971173,-69.9840403971173,82.8306370813832,-151.534837857345,-159.443954780417,155.74284961431,-65.0715258645387,-63.9246444160512,119.538782259558,,104.036243467926,-138.215483991748,,-170.909723079178,-170.909723079178,72.5042421228136,,42.5283352383666,-129.528590890404,-129.528590890404,,-89.6279547127967,,-120.3321750963,111.801409486352,-61.9108087557244,53.130102354156,176.583411808229,-89.2654789657452,-60.8025139539355,,-66.0979495889892,-49.6463354911959,,116.565051177078,116.565051177078,,46.0609116902642,19.2368591567098,-95.0179796386346,-23.8504739080769,93.3177811683349,-54.7275785514016,119.675891830569,-120.547571748907,119.881056392915,105.684114027041,-125.922946199071,68.7069691818879,,-33.9828883812108,-33.9828883812108,-39.0584802062472,,-122.735226272108,66.1790516947927,66.1790516947927,-77.5925814725993,104.26978475408,-127.806529944704,-75.8946422356648,-90.8998597149044,48.787573550559,-45.379436701419,-45.379436701419,-149.826479970356,-149.826479970356,-16.0258674484498,37.8510805321207,37.8510805321207,88.5679038158354,114.227745317954,,64.3381858310446,64.3381858310446,-24.3045492659367,155.291767667994,,13.6141827448294,-90,109.702857661413,-147.485467490857,170.217592968193,-93.6522227803063,71.1468412355809,,3.301865674435,67.73941778343,,-125.28674897506,-85.8228930310978,-85.8228930310978,,-152.944204682321,117.718501628183,117.718501628183,-169.695153531234,,82.9087267446724
107,-154.064547431332,-64.9164059938091,-64.9164059938091,88.838758091686,-143.841814560192,-125.537677791974,163.123735383289,-57.3311394659881,-58.0791237800668,128.758085652585,,102.994616791917,-129.225674097337,,-164.77357222069,-164.77357222069,82.2348339815747,,50.1571269732179,-122.94921511659,-122.94921511659,,-81.5359543360373,,-112.306205054908,121.660751096637,-52.1250163489018,52.3057595333108,-177.001532860306,-82.295002801161,-55.2869022853524,,-60.7945384835648,-42.5804907833437,,126.027373385104,126.027373385104,,55.105036365038,27.5635693271571,-87.5104470780009,-18.7632878046927,100.501485008651,-49.8157445373945,125.125940748243,-114.264766062003,126.702855030163,111.703047729741,-118.767649338844,79.0037274191126,,-25.7908310121499,-25.7908310121499,-31.7014296695057,,-118.926425835254,72.7125789716495,72.7125789716495,-69.1455419604217,109.675818598053,-121.581291918931,-70.3821205918817,-84.3824194098732,55.5610106911964,-34.4264765814391,-34.4264765814391,-148.284866484902,-148.284866484902,-9.46232220802562,45,45,94.7636416907262,119.475889003246,,72.9182431308577,72.9182431308577,-16.7387585584276,163.921151437817,,17.8350149426681,-93.6913859864513,116.732093792759,-142.24614889467,-177.709389957361,-86.1062924449029,79.1769887737929,,9.92624550665171,75.1735200296443,,-118.231918258664,-80.3401069215577,-80.3401069215577,,-146.867731897566,126.069409899581,126.069409899581,-163.523118606312,,88.0152968878464
72,-145.84849993075,-55.3590524880837,-55.3590524880837,95.5915577557572,-137.147585428299,55.0079798014413,169.886047854208,-49.666858371439,-49.3987053549955,132.709389957361,,-45,-126.253837737445,,-158.587030525128,-158.587030525128,87.4886367328369,,57.0648844105254,-114.842389105455,-114.842389105455,,-77.5075244226389,,-108.518348734199,124.748801249183,-49.0995134034019,63.434948822922,-169.743180158304,-75.6432240465435,-46.7714697400341,,-50.8906264162041,-37.0424747730829,,131.00908690157,131.00908690157,,57.2647737278924,32.2132985508132,-81.869897645844,-10.0079798014413,106.93908563105,-39.1823920831072,132.878903603339,-107.161918802865,133.512132471172,120.080923071405,-113.690689402827,83.2429024554941,,-19.6538240580533,-19.6538240580533,-25.057615418303,,-108.66691427422,78.9062769884422,78.9062769884422,-68.5522636728947,118.134405981827,-116.245857936003,-63.5617091902497,-77.6417149406824,62.7004277886672,-31.9081069356532,-31.9081069356532,-136.735704588928,-136.735704588928,-2.53854459839879,51.3828225263712,51.3828225263712,104.036243467926,129.155434122613,,77.5925814725993,77.5925814725993,-8.50870331627031,168.178511659393,,27.4567422845999,-84.4278021960362,121.504266719204,-133.973303819942,-175.532840938611,-80.8064177513869,81.869897645844,,16.8583987677383,80.4944683133538,,-111.110375478951,-73.5065375679924,-73.5065375679924,,-140.194428907735,131.820169880136,131.820169880136,-155.224859431168,,94.78699912095
54,-139.114909098237,-51.2743345570818,-51.2743345570818,100.186629759945,-129.999355402442,39.2894068625004,176.205327731684,-45.5729386976835,-44.8096492733702,141.34019174591,,104.036243467926,-115.407718108948,,-150.388467832759,-150.388467832759,92.2196555531979,,62.7446716250569,-109.872175819244,-109.872175819244,,-68.3177083867551,,-99.2399018209791,134.672599109156,-39.9117398024624,70.7693276243387,-162.613027823084,-67.6024020471752,-41.0548137709624,,-48.0127875041833,-27.4955272731564,,138.122130462116,138.122130462116,,67.3134733257697,38.8298249049704,-74.9621840964178,-5.71059313749964,112.708250191488,-39.2894068625004,138.032702616177,-101.103833436636,140.576858649924,124.508522987668,-105.046391832199,89.7359660187409,,-14.191096549024,-14.191096549024,-18.9605834293796,,-109.767168676792,86.7449786116042,86.7449786116042,-54.1623470457217,122.714083919003,-107.987334652061,-56.7529322506642,-71.2413496521578,67.8430361623618,-23.3177083867551,-23.3177083867551,-132.055953650012,-132.055953650012,4.64327258311885,57.2004687273808,57.2004687273808,106.821409890041,131.241444314528,,85.8949014868374,85.8949014868374,-4.43647448565736,175.656760048311,,32.6375075842857,-78.4653793463553,130.74115387783,-128.884496433715,-166.429565614839,-74.2328174575243,96.581944655178,,23.5948205698815,88.3476953223487,,-105.474012688758,-66.9948448740229,-66.9948448740229,,-134.151235728446,139.156056601276,139.156056601276,-149.470294100066,,101.368219106521
30,-132.177844700188,-43.3445134608807,-43.3445134608807,110.136303428248,-126.784125584897,56.8214883406073,-177.985401212129,-36.404088563079,-36.9241036651617,147.094757077012,,-53.7461622625552,-115.0168934781,,-144.854454500294,-144.854454500294,101.569972047902,,69.4076686677801,-101.768288932021,-101.768288932021,,-65.7863530527045,,-95.6837063353845,139.939215542126,-36.0667383940338,75.2564371635293,-157.796521467943,-62.0710212913191,-35.6931190262238,,-38.3455749539934,-24.5196426881908,,144.381510160748,144.381510160748,,71.2666383570831,46.9091524329964,-67.9057696584172,2.18164140355147,119.638383688151,-25.3013786254197,145.784297867563,-94.3569750058463,146.30993247402,132.920868278095,-99.3601908019133,98.3973025866898,,-7.39168360995284,-7.39168360995284,-12.2913487628666,,-95.4403320310055,93.2245226065199,93.2245226065199,-48.8140748342904,131.440733178717,-105.080791311443,-48.8140748342904,-64.0333164102194,76.7293561235963,-17.012546809244,-17.012546809244,-124.045937356602,-124.045937356602,9.6887865603668,63.8078011270346,63.8078011270346,117.582029207797,142.815293546767,,90.5456575934157,90.5456575934157,1.48145717088707,-177.172875421839,,37.8749836510982,-72.6459753637387,134.363406424037,-120.963756532074,-160.42687416959,-66.472936052579,88.451842301022,,28.2807711907746,93.6247533320739,,-98.4843221349704,-60.0089136766587,-60.0089136766587,,-127.405356631409,146.385123742552,146.385123742552,-140.673022139925,,107.789130028948
-2,-125.64450634347,-36.7690248988097,-36.7690248988097,113.860175191342,-113.65421335091,59.8586144479247,-170.073754493348,-33.4325601384009,-32.1786562066011,152.560272051801,,-46.7357045889284,-101.30993247402,,-139.144623741104,-139.144623741104,104.981632572391,,77.0053832080835,-96.1518433792856,-96.1518433792856,,-55.4599090929291,,-85.933681225194,145.573523418561,-27.4165181222335,83.758085652585,-148.671307132196,-54.958070598461,-27.1811110854772,,-31.8490513190553,-14.9314171781376,,150.708637829016,150.708637829016,,79.6466799560706,52.5310238305435,-62.0885010628355,9.33141052529378,125.892665687746,-24.6361296498905,152.02052561152,-88.6615570789763,154.025606037569,139.604487156982,-93.9724959407507,101.205947507403,,-1.49954703797763,-1.49954703797763,-2.75542470050276,,-94.0856167799749,99.5067719892657,99.5067719892657,-123.69006752598,136.918280325147,-93.2336121248879,-42.8930787093119,-56.4133543463772,82.7419698923488,-10.1246716553978,-10.1246716553978,-118.97413255155,-118.97413255155,18.2602671095334,71.1342639600694,71.1342639600694,115.906507999514,143.414681700307,,98.1684786240455,98.1684786240455,9.76177477504225,-171.372646855935,,44.5558555668881,-67.2490236572124,143.797410709991,-116.565051177078,-154.290046219189,-62.969139740157,110.924501744921,,37.0515961261083,101.150925168505,,-94.1489036977344,-52.3785358426738,-52.3785358426738,,-120.234576890071,152.700427788667,152.700427788667,-136.080924186661,,115.035672821745
-16,-118.261241441572,-30.7841465263264,-30.7841465263264,123.840056134967,-112.945742289597,65.4622715234222,-166.792071537221,-22.0006983505406,-24.0481755201385,161.565051177078,,-39.6106882400266,135,,-128.273115950999,-128.273115950999,115.137414502518,,82.2043979793841,-88.5217273433111,-88.5217273433111,,-51.3855925125671,,-80.4030755818533,153.935335921714,-21.153182024761,90,-144.174727291751,-48.7313969991604,-23.9890640095524,,-27.5252257437443,-9.46232220802562,,155.462271523422,155.462271523422,,84.5596679689945,61.260204708312,-55.8714529258548,13.6351127090173,132.47388308838,-14.0362434679265,157.485613171965,-82.0928372970415,159.601881005372,145.165694879543,-86.8201698801358,111.652331471909,,4.69068445573484,4.69068445573484,-0.596809451229177,,-87.4551956201869,104.931417178138,104.931417178138,120.963756532074,143.972626614896,-91.2521673752039,-36.5449723228225,-52.0925173282731,88.6677801461304,-5.81897090139458,-5.81897090139458,-113.694216382171,-113.694216382171,23.99031596584,77.1957339347132,77.1957339347132,138.621484704117,155.942650549988,,103.907777809855,103.907777809855,17.3189384315147,-162.926033970054,,53.6156481841641,-58.7173463183603,147.994616791917,-108.334956290035,-151.821409890041,-52.8996916142652,107.525568373723,,42.2951240142644,106.598104392861,,-84.6990734834743,-46.5801724728,-46.5801724728,,-114.977916763355,158.394472757362,158.394472757362,-128.367485384862,,120.699722550814
-47,-112.397597952825,-24.9439052634246,-24.9439052634246,125.811163922641,-101.929322177238,73.7798063043972,-156.943406170885,-19.6538240580533,-17.8282083320582,164.623748751174,,-32.2756443145776,74.0546040990772,,-127.405356631409,-127.405356631409,116.565051177078,,89.6506398204972,-83.7006462938695,-83.7006462938695,,-43.9658924551166,,-72.7125789716495,158.818650499734,-14.3552589881534,97.6404067610268,-134.048330391821,-42.1778447001882,-15.3289217273056,,-20.365536264089,-2.31706238587133,,166.08750532348,166.08750532348,,93.1798301198642,65.578073584324,-48.2541161416938,21.7502068373254,139.398705354996,-10.5551814329488,166.65554901026,-75.9637565320735,166.420546918311,154.536654938128,-77.2424678391233,115.961959982697,,12.8671041400191,12.8671041400191,9.75242494165378,,-66.0375110254218,112.470601997063,112.470601997063,168.111341960372,150.422161318739,-81.7841255848969,-29.9383384554538,-43.6028189727036,94.8079539630305,2.55289814717176,2.55289814717176,-104.743562836471,-104.743562836471,29.7791491035698,84.9575489308291,84.9575489308291,122.228757435099,158.278949198003,,110.781111658249,110.781111658249,22.3801350519596,-159.026506578679,,57.9074086712658,-53.6731740478798,156.149526091923,-103.729441690677,-161.565051177078,-49.3987053549955,113.962488974578,,48.4473868518652,114.154021430467,,-80.059426966887,-41.7674598862541,-41.7674598862541,,-107.65012421993,164.128821388543,164.128821388543,-122.141909827002,,128.081613593306
-65,-104.727445880633,-17.1985412200659,-17.1985412200659,138.205215931014,-97.6867216814683,77.8450583027778,-153.309849066447,-11.3099324740202,-11.5404977466093,164.744881296942,,-23.8601751913423,108.434948822922,,-116.778840406955,-116.778840406955,126.940896097129,,95.8935292320651,-75.6689266497149,-75.6689266497149,,-38.4857897170003,,-66.0083082860988,166.309950382535,-7.78928547796169,101.650299437538,-130.079383963636,-36.069409899581,-8.41765717701316,,-11.0785914182181,3.53229458389089,,165.73548770192,165.73548770192,,98.027237510432,74.3890114663203,-42.1658889836935,27.0720802379928,145.164169635845,-1.89651830320929,170.898875714765,-69.3493553404888,173.008074653332,158.198590513648,-78.4653793463553,123.996459148251,,17.7004277886672,17.7004277886672,14.5142662936684,,-77.7352262721076,117.965076655522,117.965076655522,149.349332042947,155.596028311148,-75.2412755392435,-22.5770269900315,-38.7256654429182,102.412648153118,7.79560202061593,7.79560202061593,-100.750966993188,-100.750966993188,37.293910475088,88.8126926842712,88.8126926842712,156.447736327105,168.536046984307,,116.920185758306,116.920185758306,27.8596506952423,-149.931417178138,,68.4046895510323,-45,162.181111085477,-95.7441583237672,-119.054604099077,-40.9143832200251,-135,,56.49269351131,120.729131391816,,-72.5451322067714,-32.4497572826779,-32.4497572826779,,-101.853004167744,171.095179009678,171.095179009678,-115.445406496549,,135.228268830153
-89,-99.7938273584476,-11.4493379885,-11.4493379885,141.225829064426,-91.0479766460065,84.3594505678432,-145.117994603859,-4.13467137373642,-5.6544208226407,180,,-22.2855876468328,91.9091524329964,,-112.270267920055,-112.270267920055,131.378515295883,,101.702901480221,-71.1662470873412,-71.1662470873412,,-30.1334410458155,,-60.113473059576,172.874983651098,-0.795723552739274,110.556045219583,-120.823897299248,-28.7000892831357,-2.46575899499777,,-7.68398182973396,9.86580694308437,,180,180,,107.949402992914,80.3176489983519,-35.6650015368618,34.5677893534074,152.354024636261,2.30596672399503,-178.919075813339,-62.9442046823209,178.371175059474,167.845058302778,-60.9453959009229,130.777769793857,,25.5815292579389,25.5815292579389,21.692170763589,,161.565051177078,125.886844424925,125.886844424925,169.695153531234,163.638922544654,-68.7948353798778,-17.2924493998777,-29.9667418706117,109.303000272668,14.9103137612233,14.9103137612233,-92.330518867979,-92.330518867979,43.0908475670036,97.5184268794422,97.5184268794422,131.987212495817,171.869897645844,,124.206896879777,124.206896879777,34.249033006812,-145.871452925855,,74.2192466904846,-40.7777697938573,169.380344723845,-90,63.434948822922,-37.049226573607,-32.4711922908485,,62.4879973761486,126.651003660144,,-66.3224205593073,-29.4454287299256,-29.4454287299256,,-93.4473868518652,178.386461067119,178.386461067119,-106.847199436467,,140.057248532559
