phase_cycle1,phase_cycle2,phase_cycle3,phase_cycle4,phase_cycle5,phase_cycle6
-167.10951937024862,99.91275144672385,-106.69924423399362,-15.461217740441903,-166.25508849343032,112.00585386224785
-165.82766229986805,102.18657715788379,-109.82246457036523,-14.743562836470735,-166.65127288671263,111.5476654432615
-163.0382941134671,103.09815079471878,-103.04563706294861,-21.974507991471963,-162.92897870868092,115.30600596990273
-163.9041230806334,105.55198537038248,-105.85192815428697,-10.154266580200263,-163.393019421383,114.71744091108341
-160.27288429082807,104.57421619803876,-98.85795876362836,-16.62075691389206,-159.1666298429855,117.86700384965687
-160.5744447721001,109.00870712063855,-101.1546597389283,-12.042575142884983,-159.14554196042167,118.30075576600639
-158.0993771417917,107.74467162505694,-97.53944513950931,-9.462322208025617,-156.73229518994304,120.81123928935025
-155.61987264900625,111.94869908352698,-99.01932243138168,-8.85795876362835,-155.33618528753647,121.25508849343032
-157.3194403929751,111.75150028337147,-93.3664606634298,-7.125016348901798,-153.94650468950906,126.20510303455666
-150.97087201285578,115.8289574655203,-93.75172907052598,-3.1449574646980216,-151.62075691389205,125.50314146130899
-153.89057166018407,114.88741171092452,-88.56790381583535,-7.96961039432136,-149.78867761416518,128.56526084896328
-149.4413129292886,118.676953770944,-94.76364169072619,1.1457628381751035,-148.34872711328737,130.2001638860953
-149.6513585718222,118.63215439401328,-86.98721249581666,-4.197668357160926,-149.03624346792648,129.88598616860486
-147.0822552706399,120.29644817623846,-90.0,4.0141756954110255,-144.1966558916289,133.66778014613035
-147.389499037301,123.0007130694786,-82.64762064010765,1.0050860052541812,-144.46232220802563,134.06844340192254
-144.37546662092433,122.60033357369026,-79.2157021324374,7.806400829235756,-141.9810574068298,135.66879195296866
-143.8017083232078,126.86989764584402,-80.53767779197439,2.792702365713283,-139.49715161466776,136.69178856826449
-142.87769967186685,127.84970981969244,-23.657996998762698,-111.56201347203148,-138.9909130984298,-166.83894713442976
45.36262667396251,30.96375653207352,-19.384515679357836,-108.16595652922554,14.361414661813384,-165.35568736284432
46.801160515722366,21.25050550713324,-19.62225613865084,-106.13284053048538,15.49484859913863,-162.1717916679418
49.007804542372334,39.03551289874689,-17.87869659584134,-106.1443387802835,15.642246457208728,-162.24508784252075
49.1239075603156,28.810793742973065,-14.81346411880467,-104.26451229807991,20.076460051532482,-160.18052847040485
52.21426203920676,34.902495615924714,-14.743562836470735,-103.2985703304943,17.99758495540128,-157.44275336529435
53.637131415070755,36.67434966957316,-12.482489384954484,-98.70737027152042,23.59773134916738,-157.95205253643962
54.94429426318593,35.75388725443675,-11.92932217723833,-101.20079778788444,21.960564020096466,-153.31252212994193
55.75968980342942,41.98721249581666,-8.35435083537969,-92.7006293373953,25.426874169589805,-155.68765857043485
58.44464802410073,37.184706453233126,-6.381560532593445,-96.96825674137855,27.585803384691324,-149.26451229807992
59.206766117760374,43.42344994481627,-7.594643368591445,-90.0,27.216111557307475,-153.9094371848292
61.22340588259909,45.0,-1.0674996837402058,-92.89857679928171,29.74488129694222,-146.75293225066414
62.1821592964199,43.21008939175393,-7.666804261814177,-88.72696997994329,31.568971129318335,-148.28486648490218
64.0195793436272,49.253836436119194,3.7022128531994083,-89.24615166692924,32.137248981041786,-145.00797980144134
65.77225468204583,47.41950921665634,-3.4893249057963907,-83.15722658736907,33.94358701975182,-143.67317404787977
66.22199541850283,50.42059528376237,3.2336121248878653,-90.86805144974555,36.187098362255604,-143.61564818416412
