phase_cycle1,phase_cycle2,phase_cycle3
0.0,-14.036243467926479,-14.036243467926479
-45.0,116.56505117707799,116.56505117707799
-90.0,-51.34019174590991,-51.34019174590991
0.0,-26.56505117707799,-26.56505117707799
-168.6900675259798,123.6900675259798,123.6900675259798
-20.556045219583464,-38.659808254090095,-38.659808254090095
-135.0,45.0,45.0
0.0,-26.56505117707799,-26.56505117707799
0.0,135.0,135.0
-108.43494882292202,-14.036243467926479,-14.036243467926479
30.96375653207352,116.56505117707799,116.56505117707799
-80.53767779197439,14.036243467926479,14.036243467926479
18.43494882292201,-135.0,-135.0
-63.43494882292201,68.19859051364818,68.19859051364818
-45.0,0.0,0.0
-90.0,135.0,135.0
9.462322208025617,50.19442890773481,50.19442890773481
180.0,180.0,180.0
9.462322208025617,78.69006752597979,78.69006752597979
180.0,63.43494882292201,63.43494882292201
-26.56505117707799,63.43494882292201,63.43494882292201
90.0,108.43494882292202,108.43494882292202
-71.56505117707799,45.0,45.0
74.05460409907715,-135.0,-135.0
-153.434948822922,71.56505117707799,71.56505117707799
18.43494882292201,-153.434948822922,-153.434948822922
156.80140948635182,116.56505117707799,116.56505117707799
9.462322208025617,116.56505117707799,116.56505117707799
180.0,116.56505117707799,116.56505117707799
33.690067525979785,146.30993247402023,146.30993247402023
165.96375653207352,123.6900675259798,123.6900675259798
90.0,-108.43494882292202,-108.43494882292202
0.0,165.96375653207352,165.96375653207352
153.434948822922,161.565051177078,161.565051177078
-45.0,-153.434948822922,-153.434948822922
128.6598082540901,135.0,135.0
-45.0,-165.96375653207352,-165.96375653207352
126.86989764584402,-135.0,-135.0
-146.30993247402023,-153.434948822922,-153.434948822922
45.0,116.56505117707799,116.56505117707799
108.43494882292202,-153.434948822922,-153.434948822922
-146.30993247402023,0.0,0.0
36.86989764584402,180.0,180.0
180.0,-71.56505117707799,-71.56505117707799
153.434948822922,-135.0,-135.0
0.0,180.0,180.0
-45.0,-108.43494882292202,-108.43494882292202
-172.8749836510982,-75.96375653207353,-75.96375653207353
0.0,-146.30993247402023,-146.30993247402023
-153.434948822922,0.0,0.0
-90.0,-113.1985905136482,-113.1985905136482
18.43494882292201,-30.96375653207352,-30.96375653207352
-146.30993247402023,143.13010235415598,143.13010235415598
-71.56505117707799,-82.8749836510982,-82.8749836510982
180.0,63.43494882292201,63.43494882292201
-104.03624346792648,-98.13010235415598,-98.13010235415598
0.0,75.96375653207353,75.96375653207353
135.0,-78.69006752597979,-78.69006752597979
-51.34019174590991,0.0,0.0
-45.0,71.56505117707799,71.56505117707799
90.0,-82.8749836510982,-82.8749836510982
-75.96375653207353,63.43494882292201,63.43494882292201
0.0,-63.43494882292201,-63.43494882292201
-90.0,-18.43494882292201,-18.43494882292201
63.43494882292201,53.13010235415598,53.13010235415598
-135.0,-116.56505117707799,-116.56505117707799
0.0,53.13010235415598,53.13010235415598
-161.565051177078,-36.86989764584402,-36.86989764584402
-7.125016348901798,116.56505117707799,116.56505117707799
146.30993247402023,0.0,0.0
-9.462322208025617,180.0,180.0
0.0,18.43494882292201,18.43494882292201
90.0,108.43494882292202,108.43494882292202
-14.036243467926479,18.43494882292201,18.43494882292201
45.0,63.43494882292201,63.43494882292201
18.43494882292201,99.46232220802563,99.46232220802563
45.0,-71.56505117707799,-71.56505117707799
18.43494882292201,116.56505117707799,116.56505117707799
26.56505117707799,75.96375653207353,75.96375653207353
116.56505117707799,123.6900675259798,123.6900675259798
-11.309932474020215,90.0,90.0
119.74488129694222,18.43494882292201,18.43494882292201
-45.0,135.0,135.0
90.0,180.0,180.0
90.0,116.56505117707799,116.56505117707799
-90.0,180.0,180.0
81.86989764584403,45.0,45.0
90.0,143.13010235415598,143.13010235415598
63.43494882292201,0.0,0.0
161.565051177078,158.19859051364818,158.19859051364818
30.96375653207352,0.0,0.0
-164.05460409907712,-161.565051177078,-161.565051177078
45.0,126.86989764584402,126.86989764584402
168.6900675259798,-56.309932474020215,-56.309932474020215
153.434948822922,-165.96375653207352,-165.96375653207352
63.43494882292201,90.0,90.0
165.96375653207352,-165.96375653207352,-165.96375653207352
116.56505117707799,-63.43494882292201,-63.43494882292201
135.0,-170.53767779197437,-170.53767779197437
-90.0,-90.0,-90.0
-165.96375653207352,-135.0,-135.0
0.0,108.43494882292202,108.43494882292202
-158.19859051364818,-90.0,-90.0
-90.0,0.0,0.0
180.0,-146.30993247402023,-146.30993247402023
18.43494882292201,-90.0,-90.0
-143.13010235415598,180.0,180.0
-135.0,-14.036243467926479,-14.036243467926479
153.434948822922,-135.0,-135.0
-111.80140948635183,-63.43494882292201,-63.43494882292201
56.309932474020215,116.56505117707799,116.56505117707799
-108.43494882292202,-60.25511870305778,-60.25511870305778
-18.43494882292201,90.0,90.0
-161.565051177078,-11.309932474020215,-11.309932474020215
-11.309932474020215,-135.0,-135.0
-45.0,0.0,0.0
-90.0,-135.0,-135.0
0.0,-20.556045219583464,-20.556045219583464
-26.56505117707799,135.0,135.0
-135.0,-33.690067525979785,-33.690067525979785
38.659808254090095,123.6900675259798,123.6900675259798
-81.86989764584403,-36.86989764584402,-36.86989764584402
99.46232220802563,90.0,90.0
-30.96375653207352,-26.56505117707799,-26.56505117707799
-135.0,90.0,90.0
-14.036243467926479,-18.43494882292201,-18.43494882292201
-63.43494882292201,104.03624346792648,104.03624346792648
45.0,26.56505117707799,26.56505117707799
-63.43494882292201,180.0,180.0
68.19859051364818,14.036243467926479,14.036243467926479
0.0,33.690067525979785,33.690067525979785
63.43494882292201,135.0,135.0
-14.036243467926479,45.0,45.0
0.0,135.0,135.0
-135.0,71.56505117707799,71.56505117707799
36.86989764584402,180.0,180.0
135.0,45.0,45.0
90.0,158.19859051364818,158.19859051364818
0.0,45.0,45.0
101.30993247402021,180.0,180.0
-45.0,56.309932474020215,56.309932474020215
68.19859051364818,-161.565051177078,-161.565051177078
180.0,78.69006752597979,78.69006752597979
53.13010235415598,126.86989764584402,126.86989764584402
180.0,-90.0,-90.0
116.56505117707799,135.0,135.0
90.0,-90.0,-90.0
-135.0,108.43494882292202,108.43494882292202
135.0,-116.56505117707799,-116.56505117707799
-90.0,108.43494882292202,108.43494882292202
108.43494882292202,-78.69006752597979,-78.69006752597979
-135.0,168.6900675259798,168.6900675259798
111.80140948635183,-45.0,-45.0
180.0,-116.56505117707799,-116.56505117707799
63.43494882292201,104.03624346792648,104.03624346792648
-143.13010235415598,-105.94539590092286,-105.94539590092286
45.0,104.03624346792648,104.03624346792648
-135.0,-99.46232220802563,-99.46232220802563
-90.0,63.43494882292201,63.43494882292201
180.0,-71.56505117707799,-71.56505117707799
-116.56505117707799,-135.0,-135.0
-161.565051177078,45.0,45.0
-45.0,-56.309932474020215,-56.309932474020215
-146.30993247402023,180.0,180.0
-90.0,-45.0,-45.0
-123.6900675259798,0.0,0.0
-71.56505117707799,-90.0,-90.0
-135.0,-45.0,-45.0
0.0,-90.0,-90.0
-113.1985905136482,-90.0,-90.0
59.03624346792648,-53.13010235415598,-53.13010235415598
-83.6598082540901,-63.43494882292201,-63.43494882292201
108.43494882292202,108.43494882292202,108.43494882292202
-33.690067525979785,-23.198590513648185,-23.198590513648185
-135.0,90.0,90.0
-45.0,-26.56505117707799,-26.56505117707799
18.43494882292201,135.0,135.0
-104.03624346792648,-26.56505117707799,-26.56505117707799
18.43494882292201,90.0,90.0
-63.43494882292201,0.0,0.0
135.0,63.43494882292201,63.43494882292201
-21.80140948635181,0.0,0.0
161.565051177078,90.0,90.0
-14.036243467926479,45.0,45.0
135.0,26.56505117707799,26.56505117707799
11.309932474020215,-135.0,-135.0
-135.0,48.81407483429035,48.81407483429035
45.0,-104.03624346792648,-104.03624346792648
-96.34019174590992,126.86989764584402,126.86989764584402
73.30075576600639,0.0,0.0
-63.43494882292201,108.43494882292202,108.43494882292202
-33.690067525979785,116.56505117707799,116.56505117707799
102.52880770915152,180.0,180.0
-45.0,63.43494882292201,63.43494882292201
125.53767779197437,90.0,90.0
-18.43494882292201,90.0,90.0
135.0,-135.0,-135.0
0.0,90.0,90.0
135.0,0.0,0.0
63.43494882292201,146.30993247402023,146.30993247402023
90.0,45.0,45.0
111.80140948635183,168.6900675259798,168.6900675259798
180.0,0.0,0.0
71.56505117707799,123.6900675259798,123.6900675259798
170.53767779197437,-63.43494882292201,-63.43494882292201
33.690067525979785,158.19859051364818,158.19859051364818
135.0,-135.0,-135.0
-135.0,-135.0,-135.0
180.0,161.565051177078,161.565051177078
146.30993247402023,-116.56505117707799,-116.56505117707799
-146.30993247402023,153.434948822922,153.434948822922
135.0,-59.03624346792648,-59.03624346792648
-161.565051177078,180.0,180.0
-45.0,180.0,180.0
180.0,-90.0,-90.0
-116.56505117707799,-71.56505117707799,-71.56505117707799
0.0,180.0,180.0
-158.19859051364818,-71.56505117707799,-71.56505117707799
63.43494882292201,135.0,135.0
-116.56505117707799,-90.0,-90.0
116.56505117707799,45.0,45.0
-153.434948822922,-71.56505117707799,-71.56505117707799
-45.0,78.69006752597979,78.69006752597979
-135.0,-78.69006752597979,-78.69006752597979
-36.86989764584402,-33.690067525979785,-33.690067525979785
-153.434948822922,-56.309932474020215,-56.309932474020215
0.0,0.0,0.0
-90.0,0.0,0.0
-26.56505117707799,45.0,45.0
-108.43494882292202,26.56505117707799,26.56505117707799
-18.43494882292201,0.0,0.0
-135.0,0.0,0.0
0.0,104.03624346792648,104.03624346792648
-45.0,-26.56505117707799,-26.56505117707799
90.0,0.0,0.0
-33.690067525979785,56.309932474020215,56.309932474020215
0.0,-116.56505117707799,-116.56505117707799
26.56505117707799,63.43494882292201,63.43494882292201
0.0,45.0,45.0
180.0,0.0,0.0
0.0,45.0,45.0
0.0,45.0,45.0
-63.43494882292201,45.0,45.0
0.0,153.434948822922,153.434948822922
-90.0,45.0,45.0
11.309932474020215,45.0,45.0
123.6900675259798,180.0,180.0
11.309932474020215,40.60129464500447,40.60129464500447
0.0,-164.05460409907712,-164.05460409907712
0.0,60.25511870305778,60.25511870305778
78.69006752597979,-161.565051177078,-161.565051177078
-36.86989764584402,90.0,90.0
113.1985905136482,-80.53767779197439,-80.53767779197439
-45.0,81.86989764584403,81.86989764584403
90.0,-161.565051177078,-161.565051177078
18.43494882292201,45.0,45.0
146.30993247402023,-161.565051177078,-161.565051177078
45.0,108.43494882292202,108.43494882292202
180.0,-90.0,-90.0
116.56505117707799,180.0,180.0
-90.0,45.0,45.0
165.96375653207352,180.0,180.0
161.565051177078,-143.13010235415598,-143.13010235415598
45.0,108.43494882292202,108.43494882292202
141.34019174590992,-80.53767779197439,-80.53767779197439
0.0,116.56505117707799,116.56505117707799
180.0,-63.43494882292201,-63.43494882292201
116.56505117707799,-161.565051177078,-161.565051177078
180.0,-146.30993247402023,-146.30993247402023
165.96375653207352,-90.0,-90.0
-26.56505117707799,-101.30993247402021,-101.30993247402021
-168.6900675259798,90.0,90.0
0.0,-83.6598082540901,-83.6598082540901
-153.434948822922,135.0,135.0
45.0,-45.0,-45.0
-135.0,-164.05460409907712,-164.05460409907712
0.0,-6.340191745909909,-6.340191745909909
-116.56505117707799,-165.96375653207352,-165.96375653207352
-161.565051177078,-21.80140948635181,-21.80140948635181
-90.0,-170.53767779197437,-170.53767779197437
-135.0,-23.198590513648185,-23.198590513648185
-90.0,158.19859051364818,158.19859051364818
-71.56505117707799,-18.43494882292201,-18.43494882292201
-116.56505117707799,18.43494882292201,18.43494882292201
-63.43494882292201,0.0,0.0
-90.0,-9.462322208025617,-9.462322208025617
-26.56505117707799,-135.0,-135.0
-161.565051177078,11.309932474020215,11.309932474020215
-38.659808254090095,-53.13010235415598,-53.13010235415598
135.0,71.56505117707799,71.56505117707799
-63.43494882292201,45.0,45.0
-45.0,51.34019174590991,51.34019174590991
90.0,-135.0,-135.0
-74.05460409907715,-15.945395900922854,-15.945395900922854
74.05460409907715,80.53767779197439,80.53767779197439
-45.0,-36.86989764584402,-36.86989764584402
90.0,108.43494882292202,108.43494882292202
26.56505117707799,14.036243467926479,14.036243467926479
180.0,90.0,90.0
-18.43494882292201,45.0,45.0
90.0,75.96375653207353,75.96375653207353
-56.309932474020215,-135.0,-135.0
45.0,75.96375653207353,75.96375653207353
0.0,180.0,180.0
33.690067525979785,63.43494882292201,63.43494882292201
-26.56505117707799,153.434948822922,153.434948822922
81.86989764584403,26.56505117707799,26.56505117707799
-80.53767779197439,126.86989764584402,126.86989764584402
84.28940686250037,-26.56505117707799,-26.56505117707799
-18.43494882292201,135.0,135.0
90.0,111.80140948635183,111.80140948635183
0.0,90.0,90.0
71.56505117707799,180.0,180.0
116.56505117707799,66.80140948635182,66.80140948635182
108.43494882292202,-123.6900675259798,-123.6900675259798
45.0,104.03624346792648,104.03624346792648
123.6900675259798,135.0,135.0
90.0,-71.56505117707799,-71.56505117707799
146.30993247402023,108.43494882292202,108.43494882292202
0.0,-146.30993247402023,-146.30993247402023
153.434948822922,-153.434948822922,-153.434948822922
180.0,-45.0,-45.0
153.434948822922,180.0,180.0
-108.43494882292202,-90.0,-90.0
119.74488129694222,135.0,135.0
-165.96375653207352,-104.03624346792648,-104.03624346792648
26.56505117707799,180.0,180.0
143.13010235415598,-45.0,-45.0
-63.43494882292201,158.19859051364818,158.19859051364818
-168.6900675259798,-90.0,-90.0
26.56505117707799,18.43494882292201,18.43494882292201
-161.565051177078,-153.434948822922,-153.434948822922
-71.56505117707799,0.0,0.0
-168.6900675259798,-90.0,-90.0
-75.96375653207353,90.0,90.0
-165.96375653207352,-104.03624346792648,-104.03624346792648
45.0,0.0,0.0
-45.0,45.0,45.0
-153.434948822922,-90.0,-90.0
180.0,-15.945395900922854,-15.945395900922854
-90.0,180.0,180.0
45.0,0.0,0.0
-63.43494882292201,-123.6900675259798,-123.6900675259798
90.0,0.0,0.0
-90.0,116.56505117707799,116.56505117707799
-59.03624346792648,-45.0,-45.0
120.96375653207352,105.25511870305779,105.25511870305779
-35.53767779197438,-41.18592516570965,-41.18592516570965
-149.03624346792648,123.6900675259798,123.6900675259798
7.125016348901798,0.0,0.0
-135.0,135.0,135.0
15.945395900922854,9.462322208025617,9.462322208025617
161.565051177078,146.30993247402023,146.30993247402023
8.130102354155978,0.0,0.0
0.0,116.56505117707799,116.56505117707799
33.690067525979785,56.309932474020215,56.309932474020215
99.46232220802563,161.565051177078,161.565051177078
-45.0,45.0,45.0
101.30993247402021,0.0,0.0
-11.309932474020215,78.69006752597979,78.69006752597979
180.0,135.0,135.0
38.659808254090095,116.56505117707799,116.56505117707799
-153.434948822922,-90.0,-90.0
56.309932474020215,126.86989764584402,126.86989764584402
108.43494882292202,-26.56505117707799,-26.56505117707799
-14.036243467926479,135.0,135.0
120.96375653207352,90.0,90.0
33.690067525979785,116.56505117707799,116.56505117707799
101.30993247402021,180.0,180.0
-26.56505117707799,104.03624346792648,104.03624346792648
135.0,-90.0,-90.0
135.0,135.0,135.0
90.0,-90.0,-90.0
180.0,135.0,135.0
33.690067525979785,-135.0,-135.0
171.86989764584402,-161.565051177078,-161.565051177078
18.43494882292201,90.0,90.0
146.30993247402023,-119.74488129694222,-119.74488129694222
-143.13010235415598,111.80140948635183,111.80140948635183
56.309932474020215,-116.56505117707799,-116.56505117707799
165.96375653207352,-90.0,-90.0
-161.565051177078,-116.56505117707799,-116.56505117707799
-90.0,180.0,180.0
-146.30993247402023,-36.86989764584402,-36.86989764584402
108.43494882292202,-146.30993247402023,-146.30993247402023
-96.34019174590992,-71.56505117707799,-71.56505117707799
123.6900675259798,-135.0,-135.0
90.0,123.6900675259798,123.6900675259798
-45.0,-97.12501634890181,-97.12501634890181
-26.56505117707799,0.0,0.0
108.43494882292202,180.0,180.0
-36.86989764584402,-81.86989764584403,-81.86989764584403
0.0,104.03624346792648,104.03624346792648
0.0,-97.12501634890181,-97.12501634890181
45.0,53.13010235415598,53.13010235415598
-74.05460409907715,-90.0,-90.0
85.23635830927383,75.96375653207353,75.96375653207353
-60.94539590092286,-71.56505117707799,-71.56505117707799
104.03624346792648,-26.56505117707799,-26.56505117707799
26.56505117707799,63.43494882292201,63.43494882292201
63.43494882292201,-56.309932474020215,-56.309932474020215
-9.462322208025617,26.56505117707799,26.56505117707799
90.0,-18.43494882292201,-18.43494882292201
45.0,116.56505117707799,116.56505117707799
0.0,-45.0,-45.0
116.56505117707799,0.0,0.0
-56.309932474020215,0.0,0.0
84.28940686250037,26.56505117707799,26.56505117707799
-111.80140948635183,-63.43494882292201,-63.43494882292201
56.309932474020215,68.19859051364818,68.19859051364818
-135.0,153.434948822922,153.434948822922
75.96375653207353,0.0,0.0
-68.19859051364818,180.0,180.0
108.43494882292202,63.43494882292201,63.43494882292201
0.0,-116.56505117707799,-116.56505117707799
45.0,51.34019174590991,51.34019174590991
161.565051177078,-153.434948822922,-153.434948822922
-45.0,51.34019174590991,51.34019174590991
153.434948822922,0.0,0.0
0.0,126.86989764584402,126.86989764584402
153.434948822922,0.0,0.0
-116.56505117707799,153.434948822922,153.434948822922
108.43494882292202,-18.43494882292201,-18.43494882292201
-97.12501634890181,120.96375653207352,120.96375653207352
116.56505117707799,-161.565051177078,-161.565051177078
-135.0,71.56505117707799,71.56505117707799
0.0,153.434948822922,153.434948822922
-156.80140948635182,123.6900675259798,123.6900675259798
-90.0,153.434948822922,153.434948822922
-153.434948822922,153.434948822922,153.434948822922
-116.56505117707799,0.0,0.0
63.43494882292201,-168.6900675259798,-168.6900675259798
-105.94539590092286,-123.6900675259798,-123.6900675259798
180.0,116.56505117707799,116.56505117707799
-63.43494882292201,-158.19859051364818,-158.19859051364818
180.0,-153.434948822922,-153.434948822922
-71.56505117707799,180.0,180.0
-120.96375653207352,-128.6598082540901,-128.6598082540901
90.0,108.43494882292202,108.43494882292202
-77.47119229084849,-135.0,-135.0
80.53767779197439,-123.6900675259798,-123.6900675259798
-82.8749836510982,-146.30993247402023,-146.30993247402023
45.0,-116.56505117707799,-116.56505117707799
0.0,-135.0,-135.0
-90.0,-135.0,-135.0
-18.43494882292201,45.0,45.0
-90.0,-110.55604521958348,-110.55604521958348
26.56505117707799,60.94539590092286,60.94539590092286
-108.43494882292202,-111.03751102542182,-111.03751102542182
30.96375653207352,59.03624346792648,59.03624346792648
45.0,-120.96375653207352,-120.96375653207352
-75.96375653207353,-45.0,-45.0
78.69006752597979,-116.56505117707799,-116.56505117707799
-45.0,0.0,0.0
165.96375653207352,0.0,0.0
18.43494882292201,-120.96375653207352,-120.96375653207352
146.30993247402023,63.43494882292201,63.43494882292201
0.0,-90.0,-90.0
135.0,9.462322208025617,9.462322208025617
-26.56505117707799,-153.434948822922,-153.434948822922
90.0,36.86989764584402,36.86989764584402
-33.690067525979785,-116.56505117707799,-116.56505117707799
90.0,45.0,45.0
90.0,-11.309932474020215,-11.309932474020215
-45.0,180.0,180.0
56.309932474020215,-8.130102354155978,-8.130102354155978
123.6900675259798,158.19859051364818,158.19859051364818
-18.43494882292201,11.309932474020215,11.309932474020215
143.13010235415598,170.53767779197437,170.53767779197437
14.036243467926479,53.13010235415598,53.13010235415598
158.19859051364818,63.43494882292201,63.43494882292201
45.0,-135.0,-135.0
135.0,59.03624346792648,59.03624346792648
90.0,165.96375653207352,165.96375653207352
-161.565051177078,33.690067525979785,33.690067525979785
116.56505117707799,165.96375653207352,165.96375653207352
-104.03624346792648,56.309932474020215,56.309932474020215
-135.0,-165.96375653207352,-165.96375653207352
113.1985905136482,68.19859051364818,68.19859051364818
-74.05460409907715,-161.565051177078,-161.565051177078
135.0,116.56505117707799,116.56505117707799
180.0,-90.0,-90.0
-75.96375653207353,90.0,90.0
135.0,-146.30993247402023,-146.30993247402023
-126.86989764584402,78.69006752597979,78.69006752597979
-63.43494882292201,-158.19859051364818,-158.19859051364818
-153.434948822922,90.0,90.0
135.0,153.434948822922,153.434948822922
-68.19859051364818,170.53767779197437,170.53767779197437
180.0,180.0,180.0
-104.03624346792648,180.0,180.0
180.0,-161.565051177078,-161.565051177078
-143.13010235415598,-45.0,-45.0
-33.690067525979785,-165.96375653207352,-165.96375653207352
153.434948822922,-26.56505117707799,-26.56505117707799
-56.309932474020215,-168.6900675259798,-168.6900675259798
0.0,-71.56505117707799,-71.56505117707799
-53.13010235415598,153.434948822922,153.434948822922
-63.43494882292201,-108.43494882292202,-108.43494882292202
-56.309932474020215,-90.0,-90.0
-11.309932474020215,180.0,180.0
-108.43494882292202,-104.03624346792648,-104.03624346792648
0.0,-90.0,-90.0
-63.43494882292201,90.0,90.0
90.0,-101.30993247402021,-101.30993247402021
0.0,-116.56505117707799,-116.56505117707799
-71.56505117707799,-26.56505117707799,-26.56505117707799
63.43494882292201,-135.0,-135.0
0.0,-21.80140948635181,-21.80140948635181
26.56505117707799,-135.0,-135.0
0.0,-50.19442890773481,-50.19442890773481
26.56505117707799,135.0,135.0
0.0,-29.74488129694222,-29.74488129694222
71.56505117707799,158.19859051364818,158.19859051364818
-45.0,-23.962488974578182,-23.962488974578182
45.0,161.565051177078,161.565051177078
153.434948822922,-26.56505117707799,-26.56505117707799
26.56505117707799,26.56505117707799,26.56505117707799
71.56505117707799,-71.56505117707799,-71.56505117707799
-116.56505117707799,45.0,45.0
66.03751102542182,-90.0,-90.0
-90.0,71.56505117707799,71.56505117707799
116.56505117707799,-33.690067525979785,-33.690067525979785
-45.0,116.56505117707799,116.56505117707799
90.0,0.0,0.0
71.56505117707799,119.74488129694222,119.74488129694222
161.565051177078,-21.80140948635181,-21.80140948635181
45.0,120.96375653207352,120.96375653207352
153.434948822922,45.0,45.0
135.0,-158.19859051364818,-158.19859051364818
135.0,39.8055710922652,39.8055710922652
-116.56505117707799,180.0,180.0
123.6900675259798,90.0,90.0
-90.0,45.0,45.0
110.55604521958348,-161.565051177078,-161.565051177078
-71.56505117707799,116.56505117707799,116.56505117707799
161.565051177078,-135.0,-135.0
-45.0,75.96375653207353,75.96375653207353
-165.96375653207352,161.565051177078,161.565051177078
-146.30993247402023,-90.0,-90.0
18.43494882292201,90.0,90.0
-161.565051177078,-165.96375653207352,-165.96375653207352
63.43494882292201,63.43494882292201,63.43494882292201
-150.2551187030578,153.434948822922,153.434948822922
-71.56505117707799,135.0,135.0
104.03624346792648,-135.0,-135.0
-95.71059313749964,116.56505117707799,116.56505117707799
90.0,164.05460409907712,164.05460409907712
-111.80140948635183,-56.309932474020215,-56.309932474020215
45.0,135.0,135.0
-78.69006752597979,-108.43494882292202,-108.43494882292202
90.0,180.0,180.0
-90.0,-90.0,-90.0
98.13010235415598,-135.0,-135.0
-60.94539590092286,-146.30993247402023,-146.30993247402023
153.434948822922,-90.0,-90.0
-26.56505117707799,180.0,180.0
-164.05460409907712,-90.0,-90.0
15.945395900922854,-56.309932474020215,-56.309932474020215
-116.56505117707799,-143.13010235415598,-143.13010235415598
18.43494882292201,-63.43494882292201,-63.43494882292201
-90.0,-108.43494882292202,-108.43494882292202
75.96375653207353,-101.30993247402021,-101.30993247402021
-9.462322208025617,180.0,180.0
-68.19859051364818,-45.0,-45.0
66.80140948635182,90.0,90.0
-51.34019174590991,-90.0,-90.0
30.96375653207352,0.0,0.0
180.0,-21.80140948635181,-21.80140948635181
0.0,-161.565051177078,-161.565051177078
90.0,-11.309932474020215,-11.309932474020215
0.0,-135.0,-135.0
18.43494882292201,39.8055710922652,39.8055710922652
153.434948822922,-149.03624346792648,-149.03624346792648
39.8055710922652,21.80140948635181,21.80140948635181
-90.0,45.0,45.0
63.43494882292201,0.0,0.0
-90.0,0.0,0.0
53.13010235415598,135.0,135.0
0.0,-9.462322208025617,-9.462322208025617
71.56505117707799,146.30993247402023,146.30993247402023
90.0,21.80140948635181,21.80140948635181
153.434948822922,135.0,135.0
63.43494882292201,-33.690067525979785,-33.690067525979785
-141.34019174590992,59.03624346792648,59.03624346792648
126.86989764584402,-116.56505117707799,-116.56505117707799
-33.690067525979785,56.309932474020215,56.309932474020215
135.0,143.13010235415598,143.13010235415598
153.434948822922,0.0,0.0
135.0,90.0,90.0
146.30993247402023,116.56505117707799,116.56505117707799
-90.0,45.0,45.0
111.80140948635183,120.96375653207352,120.96375653207352
-135.0,-116.56505117707799,-116.56505117707799
0.0,90.0,90.0
180.0,180.0,180.0
-45.0,45.0,45.0
180.0,161.565051177078,161.565051177078
-120.96375653207352,45.0,45.0
63.43494882292201,-153.434948822922,-153.434948822922
-123.6900675259798,99.46232220802563,99.46232220802563
-135.0,-116.56505117707799,-116.56505117707799
123.6900675259798,90.0,90.0
-68.19859051364818,-105.25511870305779,-105.25511870305779
-153.434948822922,80.53767779197439,80.53767779197439
-90.0,-116.56505117707799,-116.56505117707799
0.0,-143.13010235415598,-143.13010235415598
-123.6900675259798,90.0,90.0
0.0,-146.30993247402023,-146.30993247402023
-90.0,26.56505117707799,26.56505117707799
-26.56505117707799,-135.0,-135.0
-135.0,56.309932474020215,56.309932474020215
14.036243467926479,-149.03624346792648,-149.03624346792648
-108.43494882292202,-45.0,-45.0
0.0,-165.96375653207352,-165.96375653207352
-36.86989764584402,-116.56505117707799,-116.56505117707799
0.0,-116.56505117707799,-116.56505117707799
-54.46232220802562,-108.43494882292202,-108.43494882292202
45.0,0.0,0.0
-75.96375653207353,-126.86989764584402,-126.86989764584402
90.0,90.0,90.0
-14.036243467926479,-33.690067525979785,-33.690067525979785
-123.6900675259798,180.0,180.0
20.556045219583464,-21.80140948635181,-21.80140948635181
153.434948822922,-135.0,-135.0
33.690067525979785,0.0,0.0
-63.43494882292201,-135.0,-135.0
56.309932474020215,-63.43494882292201,-63.43494882292201
-26.56505117707799,11.309932474020215,11.309932474020215
90.0,-123.6900675259798,-123.6900675259798
90.0,14.036243467926479,14.036243467926479
-45.0,45.0,45.0
63.43494882292201,-45.0,-45.0
-146.30993247402023,63.43494882292201,63.43494882292201
26.56505117707799,-45.0,-45.0
104.03624346792648,104.03624346792648,104.03624346792648
135.0,-36.86989764584402,-36.86989764584402
26.56505117707799,75.96375653207353,75.96375653207353
104.03624346792648,-45.0,-45.0
161.565051177078,90.0,90.0
45.0,45.0,45.0
153.434948822922,63.43494882292201,63.43494882292201
180.0,63.43494882292201,63.43494882292201
90.0,116.56505117707799,116.56505117707799
158.19859051364818,53.13010235415598,53.13010235415598
-9.462322208025617,-146.30993247402023,-146.30993247402023
175.2363583092738,90.0,90.0
9.462322208025617,-146.30993247402023,-146.30993247402023
180.0,56.309932474020215,56.309932474020215
116.56505117707799,170.53767779197437,170.53767779197437
-90.0,11.309932474020215,11.309932474020215
168.6900675259798,143.13010235415598,143.13010235415598
-33.690067525979785,0.0,0.0
-168.6900675259798,180.0,180.0
-45.0,-90.0,-90.0
165.96375653207352,135.0,135.0
-56.309932474020215,180.0,180.0
158.19859051364818,180.0,180.0
-80.53767779197439,-135.0,-135.0
116.56505117707799,90.0,90.0
-83.6598082540901,-125.53767779197437,-125.53767779197437
180.0,38.659808254090095,38.659808254090095
-63.43494882292201,-158.19859051364818,-158.19859051364818
-71.56505117707799,20.556045219583464,20.556045219583464
-165.96375653207352,-141.34019174590992,-141.34019174590992
-29.74488129694222,-161.565051177078,-161.565051177078
-135.0,-116.56505117707799,-116.56505117707799
-26.56505117707799,-149.03624346792648,-149.03624346792648
-90.0,-26.56505117707799,-26.56505117707799
-90.0,-123.6900675259798,-123.6900675259798
26.56505117707799,-153.434948822922,-153.434948822922
-135.0,-56.309932474020215,-56.309932474020215
-14.036243467926479,90.0,90.0
-108.43494882292202,-56.309932474020215,-56.309932474020215
0.0,-161.565051177078,-161.565051177078
-90.0,-45.0,-45.0
90.0,-153.434948822922,-153.434948822922
-36.86989764584402,-90.0,-90.0
123.6900675259798,135.0,135.0
-14.036243467926479,-36.86989764584402,-36.86989764584402
170.53767779197437,180.0,180.0
21.80140948635181,0.0,0.0
90.0,-71.56505117707799,-71.56505117707799
