phase_cycle1,phase_cycle2,phase_cycle3,phase_cycle4,phase_cycle5,phase_cycle6,phase_cycle7,phase_cycle8,phase_cycle9,phase_cycle10,phase_cycle11,phase_cycle12,phase_cycle13,phase_cycle14,phase_cycle15,phase_cycle16,phase_cycle17,phase_cycle18,phase_cycle19,phase_cycle20,phase_cycle21,phase_cycle22,phase_cycle23,phase_cycle24,phase_cycle25,phase_cycle26,phase_cycle27,phase_cycle28,phase_cycle29
-90.0,-90.0,-90.0,100.00797980144135,51.46593209893954,-49.65825410967562,-21.92958775017535,-164.05460409907712,37.51496104962666,-35.10174005584748,,158.39945131923918,-143.40556071029124,-12.302726325242707,15.642246457208728,15.642246457208728,140.53978807355452,145.00797980144134,103.44286765683039,,132.1533830841839,160.9422954898717,,-90.0,-90.0,45.0,-52.217379159029214,163.8398533074364,-32.005383208083494
26.56505117707799,38.659808254090095,38.659808254090095,111.3706222693432,56.611486423888486,-40.205767933369394,-10.234802763423211,-169.5085229876684,42.00965502483463,-29.642506576502367,,165.55596427550776,-138.43363036245054,-7.31348862803166,22.293629159694078,22.293629159694078,149.32271997820357,149.40668515643688,107.92791976200725,,139.2973866639417,165.14138555207535,,-83.29016319224307,-83.29016319224307,-12.094757077012101,-44.762259540707,173.29016319224309,-29.74488129694222
-45.0,180.0,180.0,112.83365417791755,64.15561244543967,-37.8749836510982,-8.130102354155978,-155.85445803957836,51.29542942727223,-21.900622858208287,,171.15232157947543,-129.5962086397503,-0.6095065766751959,28.945780337224257,28.945780337224257,154.9831065219,156.30578361782878,115.9555446004028,,146.08256946302967,177.70938995736148,,-53.13010235415598,-53.13010235415598,39.28940686250036,-39.548448901287266,174.8602426210094,-7.125016348901798
-45.0,33.690067525979785,33.690067525979785,119.19748604606448,68.60710964801855,-28.915424341626704,-1.7357045889283889,-150.94539590092285,55.8230112262071,-15.524110996754258,,178.8821754176139,-125.44191891816007,4.422911428550351,34.12854707414517,34.12854707414517,161.91655461695134,163.54802331634622,121.60750224624891,,149.26451229807992,178.49256424122504,,-75.96375653207353,-75.96375653207353,11.309932474020215,-33.076833364155384,-172.16720443376536,-16.504361381755018
45.0,135.0,135.0,131.0090869015702,77.0053832080835,-21.431167276233197,4.927109947649014,-139.9697407281103,62.41419661530868,-10.256819841696394,,-176.25701170431287,-116.56505117707799,10.525107871028327,43.45184230102203,43.45184230102203,168.89616656336392,169.45193458185787,129.2127570359685,,159.3967589265827,-171.86989764584402,,11.309932474020215,11.309932474020215,30.25643716352927,-25.407718108948472,-171.341278767633,9.090276920822323
26.56505117707799,26.56505117707799,26.56505117707799,135.0,81.63411387596742,-15.945395900922854,10.92280471986926,-143.56914187983764,69.28146009551094,-2.792702365713283,,-169.64667995607056,-112.16634582208246,16.16903168760962,47.489552921999156,47.489552921999156,173.96231747857712,175.2363583092738,133.86930904876203,,162.31560797344227,-162.89727103094762,,108.43494882292202,108.43494882292202,90.0,-22.20940915821498,-161.85200593731133,-1.6846843178962914
-90.0,63.43494882292201,63.43494882292201,138.46822925891715,89.18926478073763,-10.060689795322972,14.620873988631656,-126.63411387596742,74.7946172041661,1.9091524329963763,,-162.85721806332793,-104.3614146618134,23.962488974578182,55.42284290582982,55.42284290582982,179.4569283062762,-177.5283352383666,141.5967382978942,,174.17365797044425,-158.55226367289467,,90.0,90.0,21.80140948635181,-12.496011044437505,-155.9797532027351,10.53918372862823
135.0,180.0,180.0,151.0490047925332,95.54531730886205,-2.6224014605410915,23.498565675952097,-128.95590783775887,81.71420297604625,9.045801261590764,,-157.9993016494594,-98.767581244553,30.207612480406635,62.202971420282275,62.202971420282275,-173.54118362128133,-172.72499504211075,147.05495913515165,,175.04674252215793,-150.94539590092285,,107.35402463626133,107.35402463626133,90.0,-9.865806943084367,-151.36647440149943,16.144338780283483
0.0,45.0,45.0,154.39781244855823,102.11384294556436,3.442215285897377,29.931511840507792,-116.56505117707799,87.75425743410493,15.13136991165132,,-150.15406805031262,-93.301865674435,37.0730733173104,67.11487870858359,67.11487870858359,-169.86574871260436,-164.11614626607894,153.92464441605125,,-174.14398641457106,-146.30993247402023,,137.29061004263855,137.29061004263855,36.86989764584402,-1.193489423982035,-141.7938305604864,26.56505117707799
153.434948822922,111.80140948635183,111.80140948635183,161.27421215472745,108.52350482584195,8.190861376463381,38.659808254090095,-118.12373538328882,93.52561519717446,21.279604427695407,,-142.75667146259238,-85.75315739297653,43.53119928561418,76.09731288577944,76.09731288577944,-159.2539197243166,-159.54368623672198,161.8219812015815,,-170.47774499007477,-140.71059313749964,,130.36453657309735,130.36453657309735,33.690067525979785,3.557851866118088,-137.95077910900636,29.054604099077146
-30.96375653207352,-45.0,-45.0,166.80938928779315,115.43929646747564,17.447188423282203,37.30394827798342,-104.98163257239092,100.66978280449669,27.73154612507714,,-138.91824886406738,-80.72175998433009,48.30674648024253,78.90110075035767,78.90110075035767,-156.2605591619718,-154.9537992203572,165.42578380196127,,-163.3690462932786,-108.43494882292202,,155.22485943116806,155.22485943116806,68.19859051364818,9.266607240759203,-129.8055710922652,40.292147755627774
108.43494882292202,90.0,90.0,175.7321066997092,121.5513849483135,21.65043281467022,54.24611274556325,-101.63363399894045,106.67255779926151,33.44451568858067,,-128.78436410029735,-74.01519847976542,56.611486423888486,88.09084756700362,88.09084756700362,-147.6756658483959,-145.44562205652514,173.96231747857712,,-158.45902408146156,-120.96375653207352,,149.62087398863164,149.62087398863164,36.86989764584402,16.340805631146655,-123.29709851977866,39.22567409733672
14.036243467926479,90.0,90.0,174.99935540244155,128.39516450324604,28.979707697928777,40.60129464500447,-93.3664606634298,113.16417863819845,41.13179596167828,,-124.74678684214079,-67.24902365721238,60.908831911302464,92.19206972022444,92.19206972022444,-142.41463029097474,-140.93152692491978,178.89297295431925,,-151.9074233807091,-11.309932474020215,,156.80140948635182,156.80140948635182,-45.0,23.579540880790102,-116.68618372284641,57.40741852740074
106.69924423399362,0.0,0.0,-171.2538377374448,135.2083473708062,35.75388725443675,73.61045966596522,-93.62148470411735,119.74488129694222,46.49063183526231,,-117.18111108547723,-60.32996618433945,70.97439396243132,99.87783628985558,99.87783628985558,-134.80445202372914,-133.26429541107163,-175.51539399045538,,-142.12501634890182,50.19442890773481,,164.8459319496874,164.8459319496874,30.96375653207352,28.610459665965216,-109.93541965857641,50.826342029555775
-71.56505117707799,78.69006752597979,78.69006752597979,-172.0565281894096,139.86451443776053,41.76029970389787,33.690067525979785,-80.02794231266893,125.65997382719468,53.48894388050472,,-110.99871903438702,-55.26830579801024,72.81041544384634,106.69924423399362,106.69924423399362,-129.6626000115573,-127.30394827798344,-167.65241186424166,,-140.87396151619194,54.46232220802562,,173.51692630710275,173.51692630710275,-78.69006752597979,37.378928690702956,-105.79763148445328,64.38451567935783
90.0,-146.30993247402023,-146.30993247402023,-161.565051177078,148.83485315665874,48.1934492732833,104.03624346792648,-77.94921511659044,133.63141919304687,58.4532353064554,,-105.56820727807843,-47.58302066863506,83.87091923503198,112.90210788431129,112.90210788431129,-122.06454248444071,-117.81041544384634,-161.47510497229698,,-128.95590783775887,69.44395478041653,,177.99044618697886,177.99044618697886,-21.80140948635181,43.419827527199985,-97.8152935467669,71.34211152588047
0.0,90.0,90.0,-157.75097634278765,153.69597562528747,54.887988815577806,11.309932474020215,-71.74810416292146,138.05288251479243,66.00678943077186,,-98.5990887107775,-41.213887964618415,87.03176597012829,119.8499467895318,119.8499467895318,-116.1921988729654,-115.53743439063634,-154.9831065219,,-127.95928341299535,77.19573393471325,,-174.0938588862295,-174.0938588862295,-20.556045219583464,48.81407483429035,-93.16520638881042,75.48894049983093
56.309932474020215,180.0,180.0,-148.54317664244476,161.18180753144324,61.04278240121176,-90.0,-62.93889386252676,146.0087747769668,73.08582083822176,,-92.7791668640721,-34.636308177552905,95.12316553712816,125.92524197899131,125.92524197899131,-108.16595652922554,-104.62087398863167,-149.97059823848534,,-118.63508183011909,77.7352262721076,,-166.6075022462489,-166.6075022462489,-53.13010235415598,58.57043438516149,-84.6789787672988,84.92039213998542
71.56505117707799,146.30993247402023,146.30993247402023,-147.80426606528675,167.40667004389687,67.67714161624492,-57.9946167919165,-57.9946167919165,151.26020470831196,78.07926146007769,,-85.60129464500447,-27.94540525052244,100.85010462979739,131.43673193709384,131.43673193709384,-105.63123439132222,-102.39540683375847,-142.17724585085503,,-114.7310838458632,77.7352262721076,,-160.46334506187162,-160.46334506187162,-30.96375653207352,61.276262942059965,-81.23371983816162,89.39690880561947
116.56505117707799,90.0,90.0,-135.36964506184702,173.6246790251915,72.68436448999617,-77.0053832080835,-53.13010235415598,156.6951094607969,85.67772294050896,,-80.35195468390184,-20.409882833803987,107.65012421993013,138.20202058332214,138.20202058332214,-95.99409294910848,-92.6324348689865,-137.29061004263855,,-106.32096373061937,91.7357045889284,,-157.09423034158283,-157.09423034158283,16.69924423399362,71.06099573975995,-71.3050116031962,96.27729848959756
108.43494882292202,180.0,180.0,-132.44710185282824,179.40006611974604,80.10607933026459,-60.94539590092286,-42.44710185282825,163.37924308610795,91.930587441167,,-73.27352393368756,-16.638805670426287,114.1609151233243,144.9834944270716,144.9834944270716,-92.3254544207753,-88.60281897270363,-128.99099404250546,,-101.25068143049516,93.3664606634298,,-144.3720927085791,-144.3720927085791,-56.309932474020215,74.67107827269442,-69.25391972431659,103.20792846277911
-90.0,180.0,180.0,-124.53466157139934,-173.51692630710275,85.07289005235099,-58.57043438516149,-40.17923392190735,170.0539950575827,97.25319461272534,,-68.355564859286,-8.084520995822054,117.82409638425325,149.82647997035568,149.82647997035568,-84.14398641457105,-81.67434966957316,-124.43198579099068,,-92.64254529406473,101.30993247402021,,-145.34868408799548,-145.34868408799548,0.0,82.47617956136138,-59.68519703712152,107.94244708915868
63.43494882292201,111.80140948635183,111.80140948635183,-118.68614757373945,-168.19293657840146,92.41102974661125,-57.264773727892404,-32.29597638594316,176.1308154236346,104.28717228484115,,-60.40137436372625,-1.6272833223935903,126.17362904577209,160.04259817781698,160.04259817781698,-78.86600078935301,-72.89727103094764,-114.2416757284536,,-88.23760897633949,111.1247191460725,,-135.0,-135.0,-3.3664606634298013,87.01571785640662,-55.54806541814212,115.86635679409454
-153.434948822922,-146.30993247402023,-146.30993247402023,-112.76500910751149,-160.63265245222377,98.82037955202107,-43.72696997994329,-26.154335778312916,-176.49097341138344,109.4400348281762,,-56.15187555216179,2.3305188679789377,130.26656166942453,162.4287412216776,162.4287412216776,-71.56505117707799,-72.34987578006988,-110.194334245184,,-81.34127876763303,119.60445074600493,,-129.38241940987317,-129.38241940987317,-12.528807709151511,94.65018484988627,-47.871962486992764,120.71282771515887
90.0,11.309932474020215,11.309932474020215,-107.32792177724124,-155.66612343095326,105.12400730831057,-42.87890360333855,-20.24662007558822,-171.08507304285214,116.08891992543616,,-47.787480842032025,12.893744044882155,137.65419551340662,173.09777881920877,173.09777881920877,-65.40020939484253,-58.3924977537511,-103.06395412738631,,-75.06858282186246,121.476839349584,,-121.06516488549865,-121.06516488549865,5.194428907734806,100.68491240000273,-41.88493524009451,126.86989764584402
-45.0,165.96375653207352,165.96375653207352,-98.50870331627031,-149.27251338440033,111.45798235337546,-36.60707481260751,-12.71113256552949,-163.9041230806334,123.07067782276167,,-42.939888976276876,14.036243467926479,144.46232220802563,175.93663400706697,175.93663400706697,-59.19350504788814,-58.201087175705574,-96.84277341263095,,-69.74674821262616,134.32596310201552,,-117.59729586864371,-117.59729586864371,2.7263109939062655,107.82820833205821,-35.475332028210005,135.6365935759635
90.0,11.309932474020215,11.309932474020215,-94.11490909823726,-142.03497591043114,119.34165470098029,-23.962488974578182,-7.2840236544168615,-159.89841602183526,128.4280773456841,,-34.20545793810475,24.386371101801387,147.3005388789981,-176.30861401354872,-176.30861401354872,-52.5653210684323,-45.744059202888714,-90.93919094573559,,-62.161918802865294,132.4551956201869,,-108.26288994219414,-108.26288994219414,6.340191745909909,113.90766049417252,-28.319734161971148,140.92750419239016
-161.565051177078,180.0,180.0,-85.442580980286,-136.79793185690053,126.3843518158359,-28.072486935852957,-0.39513704250748827,-152.17590361574673,136.71835800165545,,-30.555964275507772,27.724056235971393,157.6518916520906,-169.78312037027328,-169.78312037027328,-45.690277197865086,-40.46222749209335,-84.55966796899449,,-56.546690545927326,147.82878287145542,,-103.03335632591384,-103.03335632591384,23.198590513648185,120.77922969981205,-23.019205440689202,149.48976259388445
68.19859051364818,-14.036243467926479,-14.036243467926479,-82.77568430595467,-130.17314121887705,131.58640172522814,-11.1130405359483,5.5915577557571865,-146.54252570043687,140.68370633538447,,-20.701928493166616,37.164474893511446,159.37012005387382,-164.88428681142204,-164.88428681142204,-39.356681719466025,-36.119340849479755,-77.4346516200927,,-49.944074410797825,148.07912378006682,,-96.56269850893749,-96.56269850893749,22.479434397103113,127.0342254347894,-16.095876919366574,154.37413976865759
-128.6598082540901,174.28940686250036,174.28940686250036,-73.67695377094398,-122.75766880112558,138.5632680629062,-13.62699485989154,11.236944259344769,-139.304468960508,149.4039905329373,,-17.241459398939977,39.61068824002659,172.6262336386698,-157.7650091075115,-157.7650091075115,-32.21654605857564,-27.979474388480146,-73.07248693585296,,-43.40885972880541,158.45902408146156,,-90.0,-90.0,30.650667957052864,131.94711748520757,-8.958132362862276,160.2630985044991
90.0,-14.036243467926479,-14.036243467926479,-67.70284212321282,-117.42014857334472,144.20040046907036,-1.8476102659945959,19.756000997464586,-132.9690857631469,154.69202123873652,,-8.625183178170463,51.95295746817391,172.6004053401129,-151.76808174133646,-151.76808174133646,-27.309110379966704,-22.479434397103113,-65.00430362767099,,-38.447445329170726,163.65182845264874,,-85.23635830927383,-85.23635830927383,36.52885536698517,141.21182202900914,-2.7524854002686845,166.8274465766731
-135.0,-158.19859051364818,-158.19859051364818,-61.23884162969229,-110.73523393799697,149.6382785383737,-0.753848333070767,24.650584722624668,-125.23164983236434,161.29479007058387,,-4.497151614667772,52.334378801416705,-176.42366562500266,-145.75096699318803,-145.75096699318803,-19.608441271890275,-9.782407031807287,-59.03624346792648,,-29.538782259558097,170.02794231266893,,-77.27564431457763,-77.27564431457763,38.659808254090095,145.1656948795427,3.945186229037563,173.44744532917073
90.0,-63.43494882292201,-63.43494882292201,-55.41785574926668,-104.13319054886293,157.23273719388948,8.235619324209505,31.53479190518829,-119.70857218931026,166.18497465873838,,3.680622173030453,63.61858851304179,-175.2363583092738,-139.82685878112298,-139.82685878112298,-15.993584097729952,-9.090276920822323,-52.835525106488554,,-24.623564786163612,178.13232116056582,,-71.28141102132018,-71.28141102132018,46.005086005254185,152.8254422462468,11.255103993614531,179.62552311327718
-153.434948822922,-158.19859051364818,-158.19859051364818,-47.87545368398525,-97.37853584267384,162.7305322378781,13.045637062948602,37.48522245578014,-111.03751102542182,174.68545433005525,,9.299241682063398,66.16125981682828,-162.69947280805502,-132.27368900609375,-132.27368900609375,-8.37600547742668,3.3664606634298013,-45.54051018713067,,-17.484427323220704,-178.8542371618249,,-64.61209370890407,-64.61209370890407,59.30027744918559,157.99414613775215,14.95008637901255,-175.5730283525206
-45.0,-90.0,-90.0,-41.60507645788172,-93.29396498784511,169.9920201985587,22.671343621980853,45.48969559312922,-105.65392279279462,180.0,,15.65578195884993,75.3026807204881,-162.12130340415865,-126.50727097188152,-126.50727097188152,-3.21949489685283,6.7098368077569335,-39.85454183206118,,-10.945659038367209,-169.79602627826833,,-60.25511870305778,-60.25511870305778,52.59464336859145,164.35775354279127,24.53772847657779,-166.92441890091013
-161.565051177078,153.434948822922,153.434948822922,-34.15969454566943,-83.89994003967836,176.14936117608926,24.026506578679196,49.583529809117024,-99.65989307844234,-174.8055710922652,,23.687526336720794,79.77099171264048,-148.67130713219584,-121.35708522400996,-121.35708522400996,2.973731082480109,20.556045219583464,-32.9052429229879,,-4.830419958289941,-164.12882138854297,,-51.34019174590991,-51.34019174590991,73.17859010995917,170.6306149035125,28.14160123226172,-163.13134236406103
-158.19859051364818,-104.03624346792648,-104.03624346792648,-27.7904424794521,-79.46081627137177,-176.3890353605505,34.89070150750482,57.959594926160136,-93.69138598645128,-165.72748661559967,,27.74104570709592,86.68905848538856,-149.74356283647072,-112.85194784891567,-112.85194784891567,9.462322208025617,45.0,-28.14160123226172,,1.3639275316029187,-157.9057696584172,,-43.86557836902299,-43.86557836902299,64.02560603756868,177.27368900609375,37.16073666819458,-152.66072865799396
0.0,-45.0,-45.0,-22.818033736779714,-74.18862906986156,-170.1806993612421,38.480198248343015,61.72087344380541,-86.59723022893824,-161.7320937927589,,35.28674897505972,92.4059705166453,-129.52263127117112,-109.06454743133229,-109.06454743133229,17.93889386252676,26.56505117707799,-19.79887635452493,,8.583621480113948,-152.07641028486162,,-40.30508572074898,-40.30508572074898,87.7974018382342,-177.4104981527591,40.46904841819363,-149.74356283647072
174.28940686250036,-161.565051177078,-161.565051177078,-14.51105950016907,-66.03751102542182,-165.2849283494022,45.37943670141898,70.1278241807561,-80.21759296819272,-155.7460802756834,,42.58049078334367,98.67317404787978,-142.25319461272534,-102.3150184792744,-102.3150184792744,21.655989038422497,-165.96375653207352,-14.444035724492231,,13.055247223796602,-144.07705380092943,,-32.005383208083494,-32.005383208083494,84.28940686250037,-169.2943150895277,50.07960786001457,-140.48359044446443
-29.74488129694222,-90.0,-90.0,-10.813877513624963,-61.26020470831195,-157.3194403929751,51.59673829789422,74.82708465447475,-73.53998518795997,-147.06776895865335,,46.38368696736851,105.20803919063533,-115.94229548987168,-91.6846843178963,-91.6846843178963,29.427456403189737,-165.96375653207352,-6.581944655178012,,21.095956206966054,-141.1155035662854,,-25.746595715389372,-25.746595715389372,90.0,-164.7702671080915,53.43486426457706,-136.706178294447
-170.53767779197437,90.0,90.0,-2.462816675916847,-56.17383824181473,-151.32304622905602,57.144278049567006,81.95710576649469,-66.93538222623904,-143.3786725062156,,55.00797980144134,112.09423034158283,-133.7811247648687,-92.5448043798131,-92.5448043798131,33.91743053697035,-149.74356283647072,-3.231009900368214,,25.60218755144178,-130.93663400706697,,-19.25507778928384,-19.25507778928384,100.92280471986926,-157.1094483437517,62.87869659584134,-128.6598082540901
45.0,-116.56505117707799,-116.56505117707799,4.422911428550351,-44.61023880468194,-145.72305641026313,62.543257715400124,89.3738415464648,-59.767160767390585,-134.56921278299137,,61.7826441452707,118.10626982080188,-107.10272896905238,-78.69006752597979,-78.69006752597979,45.6095065766752,-142.12501634890182,7.3523793598923595,,32.32433415160411,-126.86989764584402,,-12.789072276326252,-12.789072276326252,100.4914770123316,-151.22736104351551,66.22765118863529,-122.77487732426427
-90.0,-26.56505117707799,-26.56505117707799,7.792078078218436,-45.39513704250749,-138.6851466551558,71.4130733385141,95.48129659469735,-53.54278990767572,-127.69424046668917,,68.72839107595253,123.53046966713309,-114.62356478616361,-76.07522677959057,-76.07522677959057,46.97493401088198,-131.63353933657018,10.348684087995467,,39.326977860074685,-117.71850162818338,,-6.301608735234843,-6.301608735234843,113.57470620191263,-145.6329089838792,74.19145681536874,-116.4308692689622
165.96375653207352,180.0,180.0,16.40677214690263,-30.668926649714937,-134.04196589132403,74.82708465447475,101.96710237658498,-47.21204200204835,-124.06090881680787,,76.17794536426831,130.3417458903244,-92.86240522611176,-70.21892289296495,-70.21892289296495,59.870957355858046,-128.99099404250546,18.272638266985318,,45.198254501199195,-112.71441235316725,,-0.678024910751301,-0.678024910751301,112.55724663470566,-139.23639479905884,80.17472295785154,-110.92450174492117
-108.43494882292202,-11.309932474020215,-11.309932474020215,22.23669668246429,-31.686367687856603,-126.97759635267252,82.81946450227984,108.16168008651718,-38.76967538599436,-113.72039557230461,,79.69515353123397,137.3662479914558,-109.98310652189998,-60.71857293894098,-60.71857293894098,63.43494882292201,-118.49563861824498,25.20112364547507,,51.72102957563821,-107.30673139111005,,5.223947596268426,5.223947596268426,128.81138403675843,-132.87890360333856,85.60129464500447,-102.94985447327883
-90.0,180.0,180.0,27.35893726655341,-18.63458487744639,-119.50699983069306,90.0,114.71317688046591,-34.20345682817565,-110.82089285331082,,90.0,144.07149757717718,-90.0,-58.67130713219583,-58.67130713219583,68.55226367289465,-106.8583987677383,27.332359492167686,,59.80398015627049,-100.23480276342322,,11.888658039627975,11.888658039627975,124.34609740006152,-127.4346789315677,92.67855125544325,-98.30346273136306
-116.56505117707799,-26.56505117707799,-26.56505117707799,34.56778935340739,-17.007946955407327,-114.07033972628095,96.85976000552581,119.24882633654698,-27.05059700708612,-101.12918928961119,,91.9091524329964,148.67130713219584,-90.0,-49.674163711130774,-49.674163711130774,77.8686789333675,-112.24902365721238,40.88777115528154,,64.29004621918874,-93.1150647599055,,18.43494882292201,18.43494882292201,135.59065721464668,-118.51124629410874,98.90171603289201,-90.28364015575784
26.56505117707799,0.0,0.0,42.33223371955367,-9.344671902099687,-106.69924423399362,102.17918105252414,127.32552048310606,-21.0923395058275,-98.13010235415598,,99.23555909316593,159.35300917502963,-153.434948822922,-43.40885972880541,-43.40885972880541,81.57303097851933,-95.71059313749964,38.558399900664966,,73.16606917932086,-87.83892051177364,,25.05400213839906,25.05400213839906,142.66680426181418,-113.32269670116986,103.77501831967461,-85.16110119907671
-90.0,0.0,0.0,46.60226134627098,-1.4502162909334282,-101.36264246790185,111.27160892404747,132.78968107564612,-14.703551823761563,-89.07595464722729,,108.43494882292202,159.2539197243166,128.6598082540901,-37.43160297841057,-37.43160297841057,88.8426669318705,-94.31602751986563,53.47114463301483,,77.38067770656923,-79.49493613008265,,30.141385552075345,30.141385552075345,145.6539025999385,-105.54159521333486,113.05827459943677,-79.01934998982645
90.0,-45.0,-45.0,55.520784313874366,-0.7848246029918882,-95.84892164592897,114.69552629003958,138.57633437499737,-9.84901451111703,-82.03038960567865,,108.75865034784225,172.11686068327026,127.87498365109822,-31.17134902771985,-31.17134902771985,94.57392125990087,-83.45370921670597,54.1301764822787,,85.5587588105672,-74.866916851513,,37.8749836510982,37.8749836510982,155.32313682966296,-99.6733554324035,117.23514669930253,-73.02450053207025
0.0,180.0,180.0,58.94059117029002,11.802434207783548,-87.28659055496666,123.25436657471207,145.85641334806223,-0.8184554616886144,-82.33319573818584,,120.01836742760908,170.38027220030116,132.70938995736148,-23.355564859286005,-23.355564859286005,99.97205768733109,-79.04593735660167,64.01076641616699,,90.8636900445996,-66.2894380806518,,44.778781873335134,44.778781873335134,160.6410058243053,-93.42679315729049,124.83791680599924,-67.31558857587076
-101.30993247402021,-21.80140948635181,-21.80140948635181,67.99414613775217,12.528807709151511,-84.15107835407105,128.32011393677743,152.1619188028653,3.6782387219933863,-67.10944834375167,,124.80401175271321,-176.98721249581666,137.29061004263855,-16.574007756908987,-16.574007756908987,108.23249108070382,-74.1676133795778,75.21727395738432,,97.96961039432136,-62.049030972109826,,50.83478899684134,50.83478899684134,167.3196165081802,-87.32144874455676,130.05403345289585,-59.43206293613592
-33.690067525979785,-135.0,-135.0,72.89727103094764,23.962488974578182,-73.673146489435,135.0,157.2971578767872,8.880659150520245,-73.14160123226172,,130.91438322002512,-174.40066066347944,146.88865803962798,-12.68038349181982,-12.68038349181982,113.96248897457819,-64.84069808396835,71.82198120158151,,102.23959983693186,-54.734232340654366,,58.528315466372696,58.528315466372696,175.39990433373674,-80.82646455771808,136.9556813975229,-54.78240703180729
-161.565051177078,-8.130102354155978,-8.130102354155978,77.61924307119283,29.60445074600491,-72.19072124632523,142.06260267041577,164.62374875117382,18.43494882292201,-62.17590361574674,,137.7702157972002,-166.90810693565314,147.9946167919165,-5.710593137499643,-5.710593137499643,121.35708522400996,-62.500861268952846,87.82525588538995,,111.20516462012222,-49.21909534924846,,63.56457706218527,63.56457706218527,178.71267105847497,-75.20323775494266,143.79054318281396,-47.72631099390627
-45.0,116.56505117707799,116.56505117707799,86.97275481772,29.74488129694222,-61.43416320625343,146.59833161307313,169.81758022421408,19.98310652189998,-46.73570458892839,,141.53213668785244,-160.70995378081128,158.96248897457818,-0.7742201649280623,-0.7742201649280623,124.93093730111057,-46.548157698977974,85.68397248013439,,116.56505117707799,-42.01136754477054,,71.38430799266897,71.38430799266897,-171.15818543980834,-67.65935204000587,150.10109816138547,-40.23635830927382
165.96375653207352,-26.56505117707799,-26.56505117707799,90.81845546168863,45.0,-57.485467490857154,155.8333701570145,176.23948929424304,31.95810947333803,-51.63251461513847,,154.38451567935783,-156.3706222693432,161.02959219151347,5.63068275763526,5.63068275763526,136.66833744829333,-49.873896422204766,95.87739260664314,,123.43986920578224,-35.722860662065294,,76.03362939928022,76.03362939928022,-167.40667004389687,-61.92751306414704,158.61137717218116,-35.44191891816008
-8.130102354155978,81.86989764584403,81.86989764584403,97.89969161426524,42.797401838234194,-48.511942651698945,161.01939358366226,-176.98721249581666,35.83765295427829,-39.8055710922652,,156.7054367461056,-149.03624346792648,170.1806993612421,10.222168633636125,10.222168633636125,138.81407483429035,-37.8749836510982,108.43494882292202,,131.73571627598147,-28.511246294108744,,82.6656211985833,82.6656211985833,-160.97439396243132,-55.684912400002716,160.46334506187162,-27.18780686428431
-90.0,-108.43494882292202,-108.43494882292202,104.56369259093638,56.309932474020215,-43.583078825504295,166.88656177014332,-170.00758547378373,42.87890360333855,-36.25383773744479,,166.53479190518829,-145.00797980144134,171.67434966957316,22.135491878100357,22.135491878100357,148.09189306434686,-33.690067525979785,104.57421619803876,,134.3414568224364,-23.400477555192435,,88.6163130326315,88.6163130326315,-153.68191186034827,-48.33385066153657,170.8376529542783,-21.095956206966054
30.96375653207352,26.56505117707799,26.56505117707799,109.70797884297873,51.95295746817391,-36.39687822130161,173.80358657089567,-164.55016401934344,50.67302213992532,-30.96375653207352,,173.08877288097534,-139.89909245378777,180.0,22.203478532057396,22.203478532057396,153.434948822922,-27.34987578006988,117.82409638425325,,145.53918372862825,-14.852578865990482,,95.14276455788425,95.14276455788425,-148.43102887068167,-42.48618976382227,173.11827636936306,-14.16964434331953
-68.19859051364818,153.434948822922,153.434948822922,118.1873737645758,73.73979529168804,-30.555964275507772,179.36692322856888,-156.52260010790707,54.013204355642735,-52.1250163489018,,177.436229788535,-135.0,-175.51539399045538,31.7594800848128,31.7594800848128,154.39781244855823,-21.113500078365256,120.25643716352927,,147.57893523749306,-12.464932842064988,,100.65390259993849,100.65390259993849,-140.12316553712816,-36.02737338510361,-175.71084667118097,-9.418282416919155
56.309932474020215,18.43494882292201,18.43494882292201,123.90987122841693,59.03624346792648,-22.96377305985455,-175.3141001604973,-150.7320047851073,63.43494882292201,116.56505117707799,,-175.2363583092738,-128.6598082540901,-166.15930450834438,38.659808254090095,38.659808254090095,176.26860300083956,-12.131321066632502,128.9275435927923,,156.13423988036723,-2.997042580283685,,107.8372500033072,107.8372500033072,-134.23610153907,-29.335266974278188,-174.75818005302045,-2.171311790914819
-26.56505117707799,165.96375653207352,165.96375653207352,130.7205364697548,82.40535663140857,-17.86954829965322,-167.5382440794462,-143.3438915840331,67.19545952867895,-135.0,,-170.1806993612421,-116.56505117707799,-165.3026807204881,45.0,45.0,161.565051177078,-10.90502204523445,136.33221985386965,,161.67056814713152,1.1632062452411365,,114.65589874408161,114.65589874408161,-128.57652956344344,-23.25571490101467,-162.89727103094762,4.009501541439254
-135.0,18.43494882292201,18.43494882292201,136.7357045889284,56.309932474020215,-10.601154863652111,-162.61013190297004,-138.1150647599055,75.80144597613683,180.0,,-160.27772223555294,-120.96375653207352,-155.43282867939868,52.815293546766874,52.815293546766874,-172.8749836510982,0.46205272143076487,141.70983680775691,,168.4980153530291,8.589126455069442,,120.41108126712538,120.41108126712538,-120.06858282186246,-17.037767795625633,-161.91655461695134,9.773226487179382
